Time,Voltage(V),Current(A),D+(V),D-(V),Date
10:14:44,4.67,0.3476,0.75,0.36,2020-06-12
10:14:45,4.665,0.3458,0.76,0.36,2020-06-12
10:14:46,4.665,0.3413,0.74,0.35,2020-06-12
10:14:47,4.666,0.3484,0.72,0.35,2020-06-12
10:14:48,4.666,0.3483,0.74,0.36,2020-06-12
10:14:49,4.664,0.3479,0.74,0.35,2020-06-12
10:14:50,4.665,0.3475,0.74,0.36,2020-06-12
10:14:51,4.662,0.3471,0.73,0.35,2020-06-12
10:14:52,4.667,0.3467,0.7,0.34,2020-06-12
10:14:53,4.659,0.3467,0.74,0.36,2020-06-12
10:14:54,4.668,0.3428,0.7,0.36,2020-06-12
10:14:55,4.662,0.3367,0.75,0.36,2020-06-12
10:14:56,4.669,0.3389,0.71,0.35,2020-06-12
10:14:57,4.663,0.344,0.68,0.33,2020-06-12
10:14:58,4.663,0.3443,0.75,0.36,2020-06-12
10:14:59,4.669,0.3443,0.75,0.36,2020-06-12
10:15:00,4.66,0.3441,0.75,0.35,2020-06-12
10:15:01,4.662,0.3439,0.69,0.33,2020-06-12
10:15:02,4.665,0.3428,0.62,0.29,2020-06-12
10:15:03,4.657,0.3428,0.74,0.36,2020-06-12
10:15:04,4.666,0.3403,0.75,0.36,2020-06-12
10:15:05,4.659,0.3379,0.74,0.36,2020-06-12
10:15:06,4.668,0.3345,0.65,0.32,2020-06-12
10:15:07,4.662,0.3416,0.75,0.35,2020-06-12
10:15:08,4.662,0.3412,0.75,0.36,2020-06-12
10:15:09,4.667,0.3401,0.75,0.35,2020-06-12
10:15:10,4.663,0.3398,0.75,0.36,2020-06-12
10:15:11,4.663,0.3393,0.75,0.36,2020-06-12
10:15:12,4.66,0.3381,0.74,0.35,2020-06-12
10:15:13,4.667,0.3371,0.72,0.34,2020-06-12
10:15:14,4.663,0.3371,0.74,0.36,2020-06-12
10:15:15,4.669,0.3357,0.75,0.34,2020-06-12
10:15:16,4.664,0.3278,0.74,0.35,2020-06-12
10:15:17,4.662,0.3345,0.73,0.35,2020-06-12
10:15:18,4.662,0.3342,0.75,0.36,2020-06-12
10:15:19,4.662,0.3338,0.75,0.36,2020-06-12
10:15:20,4.66,0.3328,0.74,0.35,2020-06-12
10:15:21,4.664,0.3326,0.73,0.35,2020-06-12
10:15:22,4.658,0.3326,0.75,0.35,2020-06-12
10:15:23,4.665,0.3312,0.75,0.36,2020-06-12
10:15:24,4.66,0.3237,0.76,0.36,2020-06-12
10:15:25,4.667,0.3249,0.74,0.35,2020-06-12
10:15:26,4.66,0.3316,0.71,0.34,2020-06-12
10:15:27,4.66,0.3313,0.74,0.35,2020-06-12
10:15:28,4.665,0.3309,0.75,0.34,2020-06-12
10:15:29,4.658,0.3304,0.75,0.36,2020-06-12
10:15:30,4.66,0.3292,0.73,0.35,2020-06-12
10:15:31,4.661,0.3278,0.68,0.34,2020-06-12
10:15:32,4.655,0.3278,0.73,0.36,2020-06-12
10:15:33,4.661,0.3251,0.74,0.36,2020-06-12
10:15:34,4.656,0.3197,0.75,0.36,2020-06-12
10:15:35,4.663,0.3198,0.69,0.34,2020-06-12
10:15:36,4.657,0.3264,0.63,0.31,2020-06-12
10:15:37,4.657,0.326,0.75,0.36,2020-06-12
10:15:38,4.662,0.3241,0.75,0.36,2020-06-12
10:15:39,4.659,0.3237,0.73,0.36,2020-06-12
10:15:40,4.66,0.3227,0.73,0.35,2020-06-12
10:15:41,4.66,0.3211,0.56,0.27,2020-06-12
10:15:42,4.657,0.3197,0.73,0.36,2020-06-12
10:15:43,4.657,0.3197,0.74,0.36,2020-06-12
10:15:44,4.657,0.316,0.69,0.33,2020-06-12
10:15:45,4.659,0.3189,0.6,0.3,2020-06-12
10:15:46,4.659,0.3186,0.74,0.35,2020-06-12
10:15:47,4.659,0.3182,0.74,0.36,2020-06-12
10:15:48,4.66,0.3179,0.74,0.36,2020-06-12
10:15:49,4.656,0.3168,0.63,0.31,2020-06-12
10:15:50,4.659,0.3165,0.74,0.36,2020-06-12
10:15:51,4.652,0.3165,0.74,0.36,2020-06-12
10:15:52,4.66,0.3134,0.73,0.36,2020-06-12
10:15:53,4.654,0.3075,0.74,0.35,2020-06-12
10:15:54,4.665,0.3061,0.74,0.34,2020-06-12
10:15:55,4.655,0.3045,0.73,0.35,2020-06-12
10:15:56,4.661,0.3112,0.7,0.34,2020-06-12
10:15:57,4.661,0.3099,0.74,0.36,2020-06-12
10:15:58,4.652,0.3077,0.7,0.36,2020-06-12
10:15:59,4.656,0.3063,0.73,0.35,2020-06-12
10:16:00,4.652,0.3045,0.71,0.34,2020-06-12
10:16:01,4.659,0.3045,0.74,0.35,2020-06-12
10:16:02,4.652,0.3008,0.74,0.36,2020-06-12
10:16:03,4.659,0.2939,0.74,0.36,2020-06-12
10:16:04,4.66,0.2929,0.74,0.36,2020-06-12
10:16:05,4.657,0.2932,0.69,0.33,2020-06-12
10:16:06,4.665,0.299,0.61,0.29,2020-06-12
10:16:07,4.665,0.298,0.74,0.35,2020-06-12
10:16:08,4.659,0.2977,0.74,0.36,2020-06-12
10:16:09,4.658,0.2975,0.7,0.34,2020-06-12
10:16:10,4.661,0.297,0.66,0.32,2020-06-12
10:16:11,4.665,0.297,0.72,0.35,2020-06-12
10:16:12,4.659,0.2935,0.75,0.36,2020-06-12
10:16:13,4.667,0.2874,0.75,0.35,2020-06-12
10:16:14,4.657,0.2872,0.68,0.32,2020-06-12
10:16:15,4.667,0.2927,0.59,0.29,2020-06-12
10:16:16,4.667,0.2907,0.75,0.36,2020-06-12
10:16:17,4.653,0.2895,0.75,0.35,2020-06-12
10:16:18,4.662,0.2891,0.74,0.36,2020-06-12
10:16:19,4.658,0.2889,0.62,0.29,2020-06-12
10:16:20,4.661,0.2899,0.74,0.35,2020-06-12
10:16:21,4.655,0.2899,0.75,0.36,2020-06-12
10:16:22,4.657,0.2897,0.75,0.36,2020-06-12
10:16:23,4.667,0.2866,0.75,0.36,2020-06-12
10:16:24,4.651,0.2876,0.74,0.35,2020-06-12
10:16:25,4.662,0.2953,0.73,0.34,2020-06-12
10:16:26,4.662,0.2952,0.75,0.35,2020-06-12
10:16:27,4.649,0.2937,0.75,0.36,2020-06-12
10:16:28,4.66,0.2917,0.75,0.35,2020-06-12
10:16:29,4.66,0.2893,0.75,0.35,2020-06-12
10:16:30,4.657,0.287,0.72,0.34,2020-06-12
10:16:31,4.655,0.2836,0.65,0.32,2020-06-12
10:16:32,4.659,0.2836,0.74,0.34,2020-06-12
10:16:33,4.654,0.2807,0.74,0.35,2020-06-12
10:16:34,4.659,0.2726,0.72,0.35,2020-06-12
10:16:35,4.663,0.2795,0.69,0.33,2020-06-12
10:16:36,4.663,0.2807,0.75,0.36,2020-06-12
10:16:37,4.663,0.283,0.75,0.36,2020-06-12
10:16:38,4.657,0.2852,0.75,0.36,2020-06-12
10:16:39,4.653,0.2868,0.71,0.33,2020-06-12
10:16:40,4.662,0.2882,0.64,0.31,2020-06-12
10:16:41,4.653,0.2882,0.75,0.36,2020-06-12
10:16:42,4.665,0.2868,0.76,0.36,2020-06-12
10:16:43,4.655,0.2822,0.75,0.36,2020-06-12
10:16:44,4.656,0.2826,0.66,0.32,2020-06-12
10:16:45,4.662,0.2899,0.56,0.26,2020-06-12
10:16:46,4.662,0.2895,0.75,0.35,2020-06-12
10:16:47,4.655,0.2884,0.75,0.35,2020-06-12
10:16:48,4.662,0.2874,0.75,0.36,2020-06-12
10:16:49,4.654,0.286,0.62,0.3,2020-06-12
10:16:50,4.659,0.2838,0.73,0.35,2020-06-12
10:16:51,4.665,0.2838,0.74,0.35,2020-06-12
10:16:52,4.654,0.2799,0.74,0.35,2020-06-12
10:16:53,4.659,0.2732,0.64,0.31,2020-06-12
10:16:54,4.655,0.2803,0.74,0.36,2020-06-12
10:16:55,4.655,0.2779,0.74,0.36,2020-06-12
10:16:56,4.649,0.2753,0.73,0.36,2020-06-12
10:16:57,4.652,0.2735,0.72,0.36,2020-06-12
10:16:58,4.66,0.2724,0.56,0.27,2020-06-12
10:16:59,4.653,0.2721,0.73,0.35,2020-06-12
10:17:00,4.652,0.2721,0.74,0.35,2020-06-12
10:17:01,4.65,0.271,0.74,0.35,2020-06-12
10:17:02,4.65,0.2629,0.75,0.36,2020-06-12
10:17:03,4.657,0.263,0.73,0.36,2020-06-12
10:17:04,4.648,0.2692,0.72,0.34,2020-06-12
10:17:05,4.648,0.2682,0.75,0.35,2020-06-12
10:17:06,4.652,0.2683,0.76,0.36,2020-06-12
10:17:07,4.645,0.268,0.75,0.36,2020-06-12
10:17:08,4.652,0.2678,0.73,0.35,2020-06-12
10:17:09,4.65,0.266,0.69,0.34,2020-06-12
10:17:10,4.65,0.266,0.73,0.35,2020-06-12
10:17:11,4.649,0.2619,0.74,0.33,2020-06-12
10:17:12,4.651,0.2548,0.74,0.35,2020-06-12
10:17:13,4.654,0.2544,0.71,0.34,2020-06-12
10:17:14,4.652,0.2611,0.65,0.32,2020-06-12
10:17:15,4.652,0.2611,0.74,0.36,2020-06-12
10:17:16,4.652,0.2615,0.74,0.36,2020-06-12
10:17:17,4.652,0.2617,0.74,0.35,2020-06-12
10:17:18,4.651,0.2615,0.67,0.32,2020-06-12
10:17:19,4.653,0.2603,0.58,0.29,2020-06-12
10:17:20,4.652,0.2603,0.74,0.36,2020-06-12
10:17:21,4.647,0.256,0.74,0.36,2020-06-12
10:17:22,4.651,0.2483,0.73,0.36,2020-06-12
10:17:23,4.65,0.2469,0.61,0.3,2020-06-12
10:17:24,4.654,0.2542,0.74,0.36,2020-06-12
10:17:25,4.654,0.2552,0.74,0.36,2020-06-12
10:17:26,4.657,0.2568,0.74,0.36,2020-06-12
10:17:27,4.653,0.2585,0.74,0.36,2020-06-12
10:17:28,4.652,0.2605,0.74,0.35,2020-06-12
10:17:29,4.654,0.2619,0.73,0.35,2020-06-12
10:17:30,4.653,0.2619,0.75,0.35,2020-06-12
10:17:31,4.649,0.2603,0.75,0.35,2020-06-12
10:17:32,4.653,0.258,0.75,0.35,2020-06-12
10:17:33,4.661,0.2576,0.74,0.35,2020-06-12
10:17:34,4.652,0.2651,0.71,0.35,2020-06-12
10:17:35,4.652,0.265,0.73,0.36,2020-06-12
10:17:36,4.651,0.2647,0.71,0.36,2020-06-12
10:17:37,4.65,0.2644,0.74,0.35,2020-06-12
10:17:38,4.664,0.2641,0.72,0.35,2020-06-12
10:17:39,4.652,0.2637,0.68,0.33,2020-06-12
10:17:40,4.65,0.2637,0.74,0.36,2020-06-12
10:17:41,4.651,0.2611,0.74,0.36,2020-06-12
10:17:42,4.65,0.2552,0.74,0.36,2020-06-12
10:17:43,4.651,0.2562,0.69,0.33,2020-06-12
10:17:44,4.654,0.2631,0.64,0.31,2020-06-12
10:17:45,4.654,0.2627,0.75,0.36,2020-06-12
10:17:46,4.64,0.2623,0.75,0.36,2020-06-12
10:17:47,4.648,0.2611,0.75,0.35,2020-06-12
10:17:48,4.654,0.2608,0.67,0.32,2020-06-12
10:17:49,4.654,0.2593,0.56,0.27,2020-06-12
10:17:50,4.651,0.2593,0.75,0.36,2020-06-12
10:17:51,4.655,0.2568,0.74,0.35,2020-06-12
10:17:52,4.648,0.2505,0.68,0.34,2020-06-12
10:17:53,4.648,0.2574,0.61,0.3,2020-06-12
10:17:54,4.648,0.2571,0.74,0.35,2020-06-12
10:17:55,4.645,0.257,0.74,0.35,2020-06-12
10:17:56,4.654,0.2572,0.74,0.35,2020-06-12
10:17:57,4.656,0.2576,0.65,0.31,2020-06-12
10:17:58,4.65,0.258,0.75,0.35,2020-06-12
10:17:59,4.65,0.258,0.75,0.36,2020-06-12
10:18:00,4.649,0.2568,0.74,0.36,2020-06-12
10:18:01,4.654,0.2536,0.72,0.36,2020-06-12
10:18:02,4.651,0.2514,0.56,0.27,2020-06-12
10:18:03,4.651,0.2589,0.73,0.35,2020-06-12
10:18:04,4.651,0.2587,0.75,0.36,2020-06-12
10:18:05,4.643,0.2582,0.74,0.36,2020-06-12
10:18:06,4.648,0.2572,0.74,0.36,2020-06-12
10:18:07,4.656,0.2568,0.73,0.35,2020-06-12
10:18:08,4.652,0.2556,0.71,0.34,2020-06-12
10:18:09,4.651,0.2556,0.74,0.35,2020-06-12
10:18:10,4.652,0.2518,0.74,0.34,2020-06-12
10:18:11,4.65,0.2455,0.74,0.35,2020-06-12
10:18:12,4.66,0.2455,0.75,0.36,2020-06-12
10:18:13,4.649,0.2456,0.69,0.33,2020-06-12
10:18:14,4.651,0.2506,0.62,0.31,2020-06-12
10:18:15,4.651,0.2501,0.69,0.35,2020-06-12
10:18:16,4.646,0.2498,0.74,0.35,2020-06-12
10:18:17,4.649,0.2496,0.7,0.34,2020-06-12
10:18:18,4.651,0.2495,0.65,0.31,2020-06-12
10:18:19,4.653,0.2495,0.75,0.36,2020-06-12
10:18:20,4.651,0.2473,0.74,0.36,2020-06-12
10:18:21,4.649,0.2428,0.74,0.36,2020-06-12
10:18:22,4.664,0.2449,0.68,0.33,2020-06-12
10:18:23,4.648,0.2483,0.58,0.28,2020-06-12
10:18:24,4.648,0.2479,0.74,0.35,2020-06-12
10:18:25,4.66,0.2475,0.74,0.36,2020-06-12
10:18:26,4.648,0.2472,0.69,0.34,2020-06-12
10:18:27,4.652,0.2468,0.62,0.31,2020-06-12
10:18:28,4.65,0.2468,0.72,0.34,2020-06-12
10:18:29,4.653,0.2443,0.74,0.35,2020-06-12
10:18:30,4.648,0.2382,0.74,0.35,2020-06-12
10:18:31,4.651,0.2368,0.74,0.36,2020-06-12
10:18:32,4.653,0.2369,0.73,0.36,2020-06-12
10:18:33,4.649,0.2437,0.73,0.35,2020-06-12
10:18:34,4.649,0.2426,0.74,0.36,2020-06-12
10:18:35,4.648,0.241,0.74,0.35,2020-06-12
10:18:36,4.658,0.24,0.74,0.35,2020-06-12
10:18:37,4.647,0.239,0.73,0.35,2020-06-12
10:18:38,4.65,0.2376,0.71,0.34,2020-06-12
10:18:39,4.652,0.2376,0.74,0.36,2020-06-12
10:18:40,4.65,0.2343,0.71,0.36,2020-06-12
10:18:41,4.651,0.2277,0.73,0.36,2020-06-12
10:18:42,4.649,0.2356,0.71,0.34,2020-06-12
10:18:43,4.649,0.2357,0.74,0.36,2020-06-12
10:18:44,4.652,0.2357,0.75,0.36,2020-06-12
10:18:45,4.645,0.2359,0.74,0.36,2020-06-12
10:18:46,4.647,0.2361,0.74,0.36,2020-06-12
10:18:47,4.659,0.2361,0.69,0.33,2020-06-12
10:18:48,4.652,0.236,0.64,0.31,2020-06-12
10:18:49,4.652,0.236,0.75,0.35,2020-06-12
10:18:50,4.65,0.2335,0.74,0.36,2020-06-12
10:18:51,4.652,0.2287,0.74,0.35,2020-06-12
10:18:52,4.648,0.229,0.67,0.33,2020-06-12
10:18:53,4.654,0.2362,0.55,0.28,2020-06-12
10:18:54,4.654,0.236,0.74,0.35,2020-06-12
10:18:55,4.646,0.2357,0.75,0.35,2020-06-12
10:18:56,4.649,0.2354,0.75,0.36,2020-06-12
10:18:57,4.655,0.2354,0.61,0.3,2020-06-12
10:18:58,4.651,0.2351,0.74,0.35,2020-06-12
10:18:59,4.654,0.2351,0.75,0.36,2020-06-12
10:19:00,4.649,0.2319,0.74,0.36,2020-06-12
10:19:01,4.653,0.2254,0.75,0.34,2020-06-12
10:19:02,4.651,0.2255,0.74,0.35,2020-06-12
10:19:03,4.651,0.2325,0.73,0.35,2020-06-12
10:19:04,4.651,0.2321,0.75,0.36,2020-06-12
10:19:05,4.642,0.2321,0.75,0.35,2020-06-12
10:19:06,4.646,0.2319,0.7,0.35,2020-06-12
10:19:07,4.651,0.232,0.74,0.35,2020-06-12
10:19:08,4.652,0.2319,0.7,0.34,2020-06-12
10:19:09,4.658,0.2319,0.74,0.36,2020-06-12
10:19:10,4.65,0.2289,0.74,0.36,2020-06-12
10:19:11,4.645,0.2232,0.74,0.36,2020-06-12
10:19:12,4.648,0.2228,0.73,0.36,2020-06-12
10:19:13,4.648,0.2218,0.67,0.33,2020-06-12
10:19:14,4.647,0.2285,0.59,0.28,2020-06-12
10:19:15,4.647,0.2282,0.76,0.36,2020-06-12
10:19:16,4.639,0.227,0.75,0.36,2020-06-12
10:19:17,4.65,0.2266,0.75,0.35,2020-06-12
10:19:18,4.641,0.2254,0.64,0.31,2020-06-12
10:19:19,4.663,0.2242,0.74,0.35,2020-06-12
10:19:20,4.649,0.2242,0.75,0.36,2020-06-12
10:19:21,4.658,0.2204,0.75,0.35,2020-06-12
10:19:22,4.646,0.2155,0.75,0.36,2020-06-12
10:19:23,4.648,0.2133,0.74,0.35,2020-06-12
10:19:24,4.649,0.2206,0.74,0.35,2020-06-12
10:19:25,4.649,0.2202,0.74,0.35,2020-06-12
10:19:26,4.644,0.2189,0.73,0.35,2020-06-12
10:19:27,4.643,0.2186,0.75,0.34,2020-06-12
10:19:28,4.647,0.2182,0.75,0.36,2020-06-12
10:19:29,4.658,0.2179,0.72,0.35,2020-06-12
10:19:30,4.644,0.2175,0.68,0.33,2020-06-12
10:19:31,4.655,0.2175,0.74,0.36,2020-06-12
10:19:32,4.65,0.2139,0.75,0.36,2020-06-12
10:19:33,4.647,0.2138,0.75,0.35,2020-06-12
10:19:34,4.651,0.2092,0.69,0.33,2020-06-12
10:19:35,4.646,0.2161,0.61,0.29,2020-06-12
10:19:36,4.646,0.216,0.75,0.36,2020-06-12
10:19:37,4.639,0.2156,0.75,0.35,2020-06-12
10:19:38,4.647,0.2153,0.74,0.36,2020-06-12
10:19:39,4.644,0.2151,0.65,0.31,2020-06-12
10:19:40,4.646,0.2148,0.73,0.36,2020-06-12
10:19:41,4.65,0.2148,0.74,0.36,2020-06-12
10:19:42,4.648,0.2122,0.74,0.36,2020-06-12
10:19:43,4.647,0.209,0.74,0.35,2020-06-12
10:19:44,4.644,0.2062,0.69,0.35,2020-06-12
10:19:45,4.647,0.2072,0.73,0.35,2020-06-12
10:19:46,4.644,0.2139,0.7,0.34,2020-06-12
10:19:47,4.644,0.2139,0.74,0.35,2020-06-12
10:19:48,4.637,0.2138,0.74,0.36,2020-06-12
10:19:49,4.64,0.2136,0.74,0.36,2020-06-12
10:19:50,4.648,0.2136,0.73,0.34,2020-06-12
10:19:51,4.65,0.2133,0.68,0.33,2020-06-12
10:19:52,4.644,0.2133,0.74,0.35,2020-06-12
10:19:53,4.649,0.2104,0.74,0.35,2020-06-12
10:19:54,4.647,0.2054,0.75,0.36,2020-06-12
10:19:55,4.643,0.2051,0.7,0.33,2020-06-12
10:19:56,4.649,0.212,0.63,0.31,2020-06-12
10:19:57,4.649,0.2116,0.73,0.36,2020-06-12
10:19:58,4.639,0.2106,0.74,0.36,2020-06-12
10:19:59,4.65,0.2102,0.74,0.35,2020-06-12
10:20:00,4.641,0.2092,0.65,0.31,2020-06-12
10:20:01,4.643,0.208,0.74,0.35,2020-06-12
10:20:02,4.645,0.208,0.75,0.35,2020-06-12
10:20:03,4.662,0.2049,0.75,0.35,2020-06-12
10:20:04,4.646,0.1987,0.74,0.36,2020-06-12
10:20:05,4.644,0.2033,0.59,0.28,2020-06-12
10:20:06,4.644,0.2058,0.73,0.36,2020-06-12
10:20:07,4.644,0.2056,0.74,0.36,2020-06-12
10:20:08,4.641,0.2052,0.74,0.35,2020-06-12
10:20:09,4.646,0.2048,0.74,0.36,2020-06-12
10:20:10,4.647,0.2043,0.73,0.35,2020-06-12
10:20:11,4.646,0.2031,0.72,0.35,2020-06-12
10:20:12,4.646,0.2031,0.74,0.35,2020-06-12
10:20:13,4.647,0.2001,0.74,0.35,2020-06-12
10:20:14,4.645,0.1942,0.74,0.35,2020-06-12
10:20:15,4.646,0.194,0.74,0.35,2020-06-12
10:20:16,4.643,0.1979,0.7,0.34,2020-06-12
10:20:17,4.643,0.2013,0.64,0.32,2020-06-12
10:20:18,4.643,0.201,0.72,0.34,2020-06-12
10:20:19,4.632,0.1999,0.74,0.35,2020-06-12
10:20:20,4.647,0.1996,0.74,0.36,2020-06-12
10:20:21,4.644,0.1992,0.67,0.33,2020-06-12
10:20:22,4.645,0.1987,0.58,0.29,2020-06-12
10:20:23,4.648,0.1987,0.74,0.36,2020-06-12
10:20:24,4.643,0.196,0.74,0.36,2020-06-12
10:20:25,4.655,0.1904,0.74,0.35,2020-06-12
10:20:26,4.644,0.1922,0.61,0.29,2020-06-12
10:20:27,4.647,0.1977,0.74,0.35,2020-06-12
10:20:28,4.647,0.1973,0.75,0.36,2020-06-12
10:20:29,4.638,0.197,0.75,0.36,2020-06-12
10:20:30,4.644,0.1967,0.72,0.36,2020-06-12
10:20:31,4.641,0.1965,0.74,0.35,2020-06-12
10:20:32,4.643,0.1963,0.72,0.35,2020-06-12
10:20:33,4.641,0.1963,0.74,0.35,2020-06-12
10:20:34,4.644,0.1934,0.75,0.36,2020-06-12
10:20:35,4.652,0.1891,0.75,0.35,2020-06-12
10:20:36,4.643,0.1912,0.73,0.35,2020-06-12
10:20:37,4.644,0.1948,0.71,0.34,2020-06-12
10:20:38,4.644,0.1936,0.75,0.35,2020-06-12
10:20:39,4.636,0.1932,0.75,0.34,2020-06-12
10:20:40,4.644,0.1922,0.74,0.36,2020-06-12
10:20:41,4.651,0.191,0.71,0.34,2020-06-12
10:20:42,4.645,0.1906,0.68,0.34,2020-06-12
10:20:43,4.642,0.1906,0.72,0.35,2020-06-12
10:20:44,4.646,0.1869,0.75,0.36,2020-06-12
10:20:45,4.642,0.1816,0.74,0.35,2020-06-12
10:20:46,4.646,0.1816,0.69,0.34,2020-06-12
10:20:47,4.655,0.1887,0.63,0.31,2020-06-12
10:20:48,4.655,0.1887,0.75,0.36,2020-06-12
10:20:49,4.636,0.1886,0.75,0.35,2020-06-12
10:20:50,4.644,0.1884,0.74,0.36,2020-06-12
10:20:51,4.65,0.1881,0.75,0.34,2020-06-12
10:20:52,4.633,0.1878,0.56,0.27,2020-06-12
10:20:53,4.645,0.1874,0.73,0.36,2020-06-12
10:20:54,4.641,0.1874,0.74,0.35,2020-06-12
10:20:55,4.642,0.1835,0.75,0.36,2020-06-12
10:20:56,4.642,0.1776,0.7,0.36,2020-06-12
10:20:57,4.649,0.181,0.73,0.35,2020-06-12
10:20:58,4.644,0.1849,0.72,0.34,2020-06-12
10:20:59,4.644,0.1847,0.75,0.35,2020-06-12
10:21:00,4.64,0.1843,0.75,0.35,2020-06-12
10:21:01,4.636,0.1839,0.75,0.36,2020-06-12
10:21:02,4.64,0.1836,0.73,0.35,2020-06-12
10:21:03,4.644,0.1831,0.69,0.34,2020-06-12
10:21:04,4.646,0.1831,0.75,0.35,2020-06-12
10:21:05,4.642,0.1802,0.75,0.34,2020-06-12
10:21:06,4.643,0.1746,0.75,0.35,2020-06-12
10:21:07,4.66,0.1749,0.71,0.34,2020-06-12
10:21:08,4.641,0.1825,0.66,0.32,2020-06-12
10:21:09,4.641,0.1823,0.72,0.35,2020-06-12
10:21:10,4.642,0.1819,0.75,0.36,2020-06-12
10:21:11,4.646,0.1815,0.76,0.35,2020-06-12
10:21:12,4.64,0.1811,0.75,0.36,2020-06-12
10:21:13,4.636,0.18,0.6,0.29,2020-06-12
10:21:14,4.646,0.1799,0.74,0.35,2020-06-12
10:21:15,4.642,0.1799,0.75,0.35,2020-06-12
10:21:16,4.644,0.1768,0.74,0.36,2020-06-12
10:21:17,4.643,0.1721,0.75,0.33,2020-06-12
10:21:18,4.646,0.1717,0.74,0.35,2020-06-12
10:21:19,4.649,0.1788,0.72,0.35,2020-06-12
10:21:20,4.649,0.1787,0.74,0.36,2020-06-12
10:21:21,4.634,0.1783,0.74,0.35,2020-06-12
10:21:22,4.637,0.1781,0.74,0.35,2020-06-12
10:21:23,4.635,0.1781,0.72,0.35,2020-06-12
10:21:24,4.641,0.178,0.69,0.33,2020-06-12
10:21:25,4.642,0.178,0.75,0.36,2020-06-12
10:21:26,4.641,0.1776,0.75,0.35,2020-06-12
10:21:27,4.643,0.1725,0.74,0.35,2020-06-12
10:21:28,4.643,0.1705,0.71,0.35,2020-06-12
10:21:29,4.648,0.1776,0.65,0.32,2020-06-12
10:21:30,4.648,0.1775,0.74,0.35,2020-06-12
10:21:31,4.636,0.1772,0.74,0.35,2020-06-12
10:21:32,4.648,0.1768,0.74,0.35,2020-06-12
10:21:33,4.643,0.1756,0.69,0.34,2020-06-12
10:21:34,4.641,0.1752,0.61,0.3,2020-06-12
10:21:35,4.645,0.1752,0.74,0.36,2020-06-12
10:21:36,4.637,0.1715,0.74,0.35,2020-06-12
10:21:37,4.64,0.1658,0.74,0.35,2020-06-12
10:21:38,4.641,0.1648,0.74,0.35,2020-06-12
10:21:39,4.653,0.1697,0.74,0.35,2020-06-12
10:21:40,4.643,0.1723,0.73,0.35,2020-06-12
10:21:41,4.643,0.1721,0.74,0.36,2020-06-12
10:21:42,4.641,0.172,0.72,0.36,2020-06-12
10:21:43,4.643,0.1718,0.74,0.33,2020-06-12
10:21:44,4.634,0.1715,0.73,0.35,2020-06-12
10:21:45,4.643,0.1711,0.7,0.34,2020-06-12
10:21:46,4.638,0.1711,0.74,0.36,2020-06-12
10:21:47,4.642,0.1677,0.74,0.36,2020-06-12
10:21:48,4.642,0.1616,0.74,0.36,2020-06-12
10:21:49,4.649,0.1617,0.71,0.34,2020-06-12
10:21:50,4.645,0.1685,0.67,0.32,2020-06-12
10:21:51,4.645,0.1682,0.75,0.36,2020-06-12
10:21:52,4.647,0.1671,0.74,0.35,2020-06-12
10:21:53,4.632,0.1669,0.74,0.35,2020-06-12
10:21:54,4.642,0.1665,0.69,0.34,2020-06-12
10:21:55,4.637,0.1654,0.6,0.3,2020-06-12
10:21:56,4.64,0.1654,0.74,0.33,2020-06-12
10:21:57,4.643,0.1626,0.74,0.36,2020-06-12
10:21:58,4.643,0.1563,0.74,0.35,2020-06-12
10:21:59,4.641,0.1565,0.66,0.33,2020-06-12
10:22:00,4.638,0.1636,0.74,0.36,2020-06-12
10:22:01,4.638,0.1634,0.74,0.35,2020-06-12
10:22:02,4.642,0.1631,0.74,0.35,2020-06-12
10:22:03,4.641,0.1626,0.74,0.34,2020-06-12
10:22:04,4.641,0.1622,0.58,0.29,2020-06-12
10:22:05,4.641,0.1606,0.74,0.36,2020-06-12
10:22:06,4.64,0.1606,0.75,0.36,2020-06-12
10:22:07,4.643,0.1581,0.74,0.36,2020-06-12
10:22:08,4.638,0.1508,0.72,0.35,2020-06-12
10:22:09,4.638,0.151,0.74,0.35,2020-06-12
10:22:10,4.638,0.1579,0.72,0.34,2020-06-12
10:22:11,4.638,0.1577,0.76,0.36,2020-06-12
10:22:12,4.627,0.1576,0.75,0.35,2020-06-12
10:22:13,4.637,0.1576,0.75,0.35,2020-06-12
10:22:14,4.645,0.1576,0.73,0.35,2020-06-12
10:22:15,4.642,0.1574,0.7,0.33,2020-06-12
10:22:16,4.644,0.1574,0.75,0.35,2020-06-12
10:22:17,4.641,0.1545,0.75,0.36,2020-06-12
10:22:18,4.639,0.1484,0.75,0.36,2020-06-12
10:22:19,4.637,0.1487,0.72,0.34,2020-06-12
10:22:20,4.638,0.1553,0.66,0.32,2020-06-12
10:22:21,4.638,0.155,0.71,0.35,2020-06-12
10:22:22,4.631,0.1539,0.74,0.35,2020-06-12
10:22:23,4.64,0.1536,0.74,0.35,2020-06-12
10:22:24,4.641,0.1532,0.68,0.33,2020-06-12
10:22:25,4.64,0.1519,0.61,0.3,2020-06-12
10:22:26,4.658,0.1519,0.74,0.36,2020-06-12
10:22:27,4.639,0.149,0.74,0.35,2020-06-12
10:22:28,4.642,0.1429,0.74,0.34,2020-06-12
10:22:29,4.641,0.1425,0.63,0.3,2020-06-12
10:22:30,4.642,0.1494,0.73,0.35,2020-06-12
