UNIXTIMECO2,,,
1580170083,930,12:08:03 AM,1/28/2020
1580170084,930,12:08:04 AM,1/28/2020
1580170085,930,12:08:05 AM,1/28/2020
1580170086,929,12:08:06 AM,1/28/2020
1580170087,929,12:08:07 AM,1/28/2020
1580170088,929,12:08:08 AM,1/28/2020
1580170089,929,12:08:09 AM,1/28/2020
1580170090,929,12:08:10 AM,1/28/2020
1580170091,929,12:08:11 AM,1/28/2020
1580170093,929,12:08:13 AM,1/28/2020
1580170094,929,12:08:14 AM,1/28/2020
1580170095,929,12:08:15 AM,1/28/2020
1580170096,929,12:08:16 AM,1/28/2020
1580170097,929,12:08:17 AM,1/28/2020
1580170098,929,12:08:18 AM,1/28/2020
1580170099,929,12:08:19 AM,1/28/2020
1580170100,930,12:08:20 AM,1/28/2020
1580170101,930,12:08:21 AM,1/28/2020
1580170102,930,12:08:22 AM,1/28/2020
1580170103,930,12:08:23 AM,1/28/2020
1580170104,930,12:08:24 AM,1/28/2020
1580170105,930,12:08:25 AM,1/28/2020
1580170106,930,12:08:26 AM,1/28/2020
1580170107,930,12:08:27 AM,1/28/2020
1580170108,929,12:08:28 AM,1/28/2020
1580170109,929,12:08:29 AM,1/28/2020
1580170110,929,12:08:30 AM,1/28/2020
1580170111,929,12:08:31 AM,1/28/2020
1580170112,930,12:08:32 AM,1/28/2020
1580170113,930,12:08:33 AM,1/28/2020
1580170114,930,12:08:34 AM,1/28/2020
1580170115,930,12:08:35 AM,1/28/2020
1580170116,930,12:08:36 AM,1/28/2020
1580170117,930,12:08:37 AM,1/28/2020
1580170118,930,12:08:38 AM,1/28/2020
1580170119,930,12:08:39 AM,1/28/2020
1580170120,931,12:08:40 AM,1/28/2020
1580170121,931,12:08:41 AM,1/28/2020
1580170122,931,12:08:42 AM,1/28/2020
1580170124,931,12:08:44 AM,1/28/2020
1580170125,931,12:08:45 AM,1/28/2020
1580170126,930,12:08:46 AM,1/28/2020
1580170127,930,12:08:47 AM,1/28/2020
