"unixtime","datetime","date","ws","wd","co2","temp"
1625734675,2021-07-08 08:57:55,"07/08/2021 08:57",0,36,429,28
1625734678,2021-07-08 08:57:58,"07/08/2021 08:57",0,9,425,28
1625734681,2021-07-08 08:58:01,"07/08/2021 08:58",0.34,14,433,28
1625734684,2021-07-08 08:58:04,"07/08/2021 08:58",0,36,435,28
1625734687,2021-07-08 08:58:07,"07/08/2021 08:58",0,54,432,28
1625734690,2021-07-08 08:58:10,"07/08/2021 08:58",0,88,434,28
1625734693,2021-07-08 08:58:13,"07/08/2021 08:58",0.34,58,443,28
1625734696,2021-07-08 08:58:16,"07/08/2021 08:58",0,62,431,28
1625734699,2021-07-08 08:58:19,"07/08/2021 08:58",0,62,428,28
1625734702,2021-07-08 08:58:22,"07/08/2021 08:58",0,60,424,28
1625734705,2021-07-08 08:58:25,"07/08/2021 08:58",0,48,427,28
1625734708,2021-07-08 08:58:28,"07/08/2021 08:58",0,17,422,28
1625734711,2021-07-08 08:58:31,"07/08/2021 08:58",0,11,421,28
1625734714,2021-07-08 08:58:34,"07/08/2021 08:58",0.34,10,432,28
1625734717,2021-07-08 08:58:37,"07/08/2021 08:58",0,28,434,28
1625734720,2021-07-08 08:58:40,"07/08/2021 08:58",0,71,431,28
1625734723,2021-07-08 08:58:43,"07/08/2021 08:58",0.34,59,429,28
1625734726,2021-07-08 08:58:46,"07/08/2021 08:58",0,62,433,28
1625734729,2021-07-08 08:58:49,"07/08/2021 08:58",0,51,430,28
1625734732,2021-07-08 08:58:52,"07/08/2021 08:58",0,18,424,28
1625734735,2021-07-08 08:58:55,"07/08/2021 08:58",0.34,39,435,28
1625734738,2021-07-08 08:58:58,"07/08/2021 08:58",0,10,446,28
1625734741,2021-07-08 08:59:01,"07/08/2021 08:59",0,22,446,28
1625734744,2021-07-08 08:59:04,"07/08/2021 08:59",0,54,438,28
1625734747,2021-07-08 08:59:07,"07/08/2021 08:59",0.34,59,439,28
1625734750,2021-07-08 08:59:10,"07/08/2021 08:59",0,87,440,28
1625734753,2021-07-08 08:59:13,"07/08/2021 08:59",0.34,59,435,28
1625734756,2021-07-08 08:59:16,"07/08/2021 08:59",0,40,440,28
1625734759,2021-07-08 08:59:19,"07/08/2021 08:59",0.34,18,441,28
1625734762,2021-07-08 08:59:22,"07/08/2021 08:59",0.34,14,443,27
1625734765,2021-07-08 08:59:25,"07/08/2021 08:59",0.34,34,442,28
1625734768,2021-07-08 08:59:28,"07/08/2021 08:59",0.34,11,433,28
1625734771,2021-07-08 08:59:31,"07/08/2021 08:59",0.34,24,432,28
1625734774,2021-07-08 08:59:34,"07/08/2021 08:59",0.34,54,431,28
1625734777,2021-07-08 08:59:37,"07/08/2021 08:59",0,58,431,28
1625734780,2021-07-08 08:59:40,"07/08/2021 08:59",0.34,89,432,27
1625734783,2021-07-08 08:59:43,"07/08/2021 08:59",0,55,435,28
1625734786,2021-07-08 08:59:46,"07/08/2021 08:59",0.34,27,433,28
1625734789,2021-07-08 08:59:49,"07/08/2021 08:59",0,15,431,28
1625734792,2021-07-08 08:59:52,"07/08/2021 08:59",0.34,11,431,28
1625734795,2021-07-08 08:59:55,"07/08/2021 08:59",0.34,43,431,28
1625734798,2021-07-08 08:59:58,"07/08/2021 08:59",0,13,434,28
1625734801,2021-07-08 09:00:01,"07/08/2021 09:00",0.34,42,434,28
1625734804,2021-07-08 09:00:04,"07/08/2021 09:00",0.34,58,434,28
1625734807,2021-07-08 09:00:07,"07/08/2021 09:00",0,62,433,28
1625734810,2021-07-08 09:00:10,"07/08/2021 09:00",0.34,65,433,28
1625734813,2021-07-08 09:00:13,"07/08/2021 09:00",0,19,435,28
1625734816,2021-07-08 09:00:16,"07/08/2021 09:00",0,14,434,28
1625734819,2021-07-08 09:00:19,"07/08/2021 09:00",0.34,10,434,28
1625734822,2021-07-08 09:00:22,"07/08/2021 09:00",0,17,435,28
1625734825,2021-07-08 09:00:25,"07/08/2021 09:00",0,64,436,28
1625734828,2021-07-08 09:00:28,"07/08/2021 09:00",0,56,434,28
1625734831,2021-07-08 09:00:31,"07/08/2021 09:00",0,62,433,28
1625734834,2021-07-08 09:00:34,"07/08/2021 09:00",0,62,432,28
1625734837,2021-07-08 09:00:37,"07/08/2021 09:00",0,35,432,28
1625734840,2021-07-08 09:00:40,"07/08/2021 09:00",0,43,432,28
1625734843,2021-07-08 09:00:43,"07/08/2021 09:00",0,13,432,28
1625734846,2021-07-08 09:00:46,"07/08/2021 09:00",0,9,433,28
1625734849,2021-07-08 09:00:49,"07/08/2021 09:00",0,22,432,28
1625734852,2021-07-08 09:00:52,"07/08/2021 09:00",0,54,432,28
1625734855,2021-07-08 09:00:55,"07/08/2021 09:00",0,90,433,28
1625734858,2021-07-08 09:00:58,"07/08/2021 09:00",0,62,432,28
1625734861,2021-07-08 09:01:01,"07/08/2021 09:01",0,51,432,28
1625734864,2021-07-08 09:01:04,"07/08/2021 09:01",0,33,432,28
1625734867,2021-07-08 09:01:07,"07/08/2021 09:01",0,13,432,28
1625734870,2021-07-08 09:01:10,"07/08/2021 09:01",0,36,432,28
1625734873,2021-07-08 09:01:13,"07/08/2021 09:01",0,15,433,28
1625734876,2021-07-08 09:01:16,"07/08/2021 09:01",0,52,432,28
1625734879,2021-07-08 09:01:19,"07/08/2021 09:01",0,60,431,28
1625734882,2021-07-08 09:01:22,"07/08/2021 09:01",0,62,430,28
1625734885,2021-07-08 09:01:25,"07/08/2021 09:01",0,51,430,28
1625734888,2021-07-08 09:01:28,"07/08/2021 09:01",0,16,433,28
1625734891,2021-07-08 09:01:31,"07/08/2021 09:01",0.34,11,432,28
1625734894,2021-07-08 09:01:34,"07/08/2021 09:01",0,10,430,28
1625734897,2021-07-08 09:01:37,"07/08/2021 09:01",0,21,431,28
1625734900,2021-07-08 09:01:40,"07/08/2021 09:01",0,61,430,28
1625734903,2021-07-08 09:01:43,"07/08/2021 09:01",0,61,430,28
1625734906,2021-07-08 09:01:46,"07/08/2021 09:01",0,60,430,28
1625734909,2021-07-08 09:01:49,"07/08/2021 09:01",0,24,431,28
1625734912,2021-07-08 09:01:52,"07/08/2021 09:01",0,14,431,28
1625734915,2021-07-08 09:01:55,"07/08/2021 09:01",0,34,431,28
1625734918,2021-07-08 09:01:58,"07/08/2021 09:01",0,14,431,28
1625734921,2021-07-08 09:02:01,"07/08/2021 09:02",0,45,430,28
1625734924,2021-07-08 09:02:04,"07/08/2021 09:02",0,58,429,28
1625734927,2021-07-08 09:02:07,"07/08/2021 09:02",0,62,428,28
1625734930,2021-07-08 09:02:10,"07/08/2021 09:02",0,50,429,28
1625734933,2021-07-08 09:02:13,"07/08/2021 09:02",0,16,429,28
1625734936,2021-07-08 09:02:16,"07/08/2021 09:02",0,11,429,28
1625734939,2021-07-08 09:02:19,"07/08/2021 09:02",0,10,429,28
1625734942,2021-07-08 09:02:22,"07/08/2021 09:02",0.34,27,429,28
1625734945,2021-07-08 09:02:25,"07/08/2021 09:02",0,65,427,28
1625734948,2021-07-08 09:02:28,"07/08/2021 09:02",0.34,61,428,28
1625734951,2021-07-08 09:02:31,"07/08/2021 09:02",0.34,60,425,28
1625734954,2021-07-08 09:02:34,"07/08/2021 09:02",0.67,31,436,28
1625734957,2021-07-08 09:02:37,"07/08/2021 09:02",0.67,15,420,28
1625734960,2021-07-08 09:02:40,"07/08/2021 09:02",0.67,31,441,28
1625734963,2021-07-08 09:02:43,"07/08/2021 09:02",0.67,11,459,28
1625734966,2021-07-08 09:02:46,"07/08/2021 09:02",0.34,31,412,28
1625734969,2021-07-08 09:02:49,"07/08/2021 09:02",0.34,57,411,28
1625734972,2021-07-08 09:02:52,"07/08/2021 09:02",0.34,60,433,28
1625734975,2021-07-08 09:02:55,"07/08/2021 09:02",0.34,85,438,28
1625734978,2021-07-08 09:02:58,"07/08/2021 09:02",0.34,42,437,28
1625734981,2021-07-08 09:03:01,"07/08/2021 09:03",0.34,17,428,28
1625734984,2021-07-08 09:03:04,"07/08/2021 09:03",0.34,11,430,28
1625734987,2021-07-08 09:03:07,"07/08/2021 09:03",0.67,11,432,28
1625734990,2021-07-08 09:03:10,"07/08/2021 09:03",0.34,68,429,28
1625734993,2021-07-08 09:03:13,"07/08/2021 09:03",0.34,57,437,28
1625734996,2021-07-08 09:03:16,"07/08/2021 09:03",0,61,432,28
1625734999,2021-07-08 09:03:19,"07/08/2021 09:03",0.34,62,429,28
1625735002,2021-07-08 09:03:22,"07/08/2021 09:03",0.34,39,430,28
1625735005,2021-07-08 09:03:25,"07/08/2021 09:03",0,44,430,28
1625735008,2021-07-08 09:03:28,"07/08/2021 09:03",0,13,432,28
1625735011,2021-07-08 09:03:31,"07/08/2021 09:03",0.34,10,430,28
1625735014,2021-07-08 09:03:34,"07/08/2021 09:03",0.34,21,432,28
1625735017,2021-07-08 09:03:37,"07/08/2021 09:03",0.34,54,433,28
1625735020,2021-07-08 09:03:40,"07/08/2021 09:03",0.34,87,437,28
1625735023,2021-07-08 09:03:43,"07/08/2021 09:03",0.67,62,439,28
1625735026,2021-07-08 09:03:46,"07/08/2021 09:03",0.67,47,433,28
1625735029,2021-07-08 09:03:49,"07/08/2021 09:03",0.34,18,437,28
1625735032,2021-07-08 09:03:52,"07/08/2021 09:03",0.67,13,435,28
1625735035,2021-07-08 09:03:55,"07/08/2021 09:03",0,33,433,28
1625735038,2021-07-08 09:03:58,"07/08/2021 09:03",0.34,11,433,28
1625735041,2021-07-08 09:04:01,"07/08/2021 09:04",0.67,33,432,28
1625735044,2021-07-08 09:04:04,"07/08/2021 09:04",0.34,55,437,28
1625735047,2021-07-08 09:04:07,"07/08/2021 09:04",0.34,60,446,28
1625735050,2021-07-08 09:04:10,"07/08/2021 09:04",0.67,87,442,28
1625735053,2021-07-08 09:04:13,"07/08/2021 09:04",0.34,50,441,28
1625735056,2021-07-08 09:04:16,"07/08/2021 09:04",0.34,23,433,28
1625735059,2021-07-08 09:04:19,"07/08/2021 09:04",0,16,438,27
1625735062,2021-07-08 09:04:22,"07/08/2021 09:04",0.34,13,438,27
1625735065,2021-07-08 09:04:25,"07/08/2021 09:04",0,32,440,28
1625735068,2021-07-08 09:04:28,"07/08/2021 09:04",0,10,433,27
1625735071,2021-07-08 09:04:31,"07/08/2021 09:04",0.34,13,432,27
1625735074,2021-07-08 09:04:34,"07/08/2021 09:04",0,25,433,27
1625735077,2021-07-08 09:04:37,"07/08/2021 09:04",0.34,49,441,27
1625735080,2021-07-08 09:04:40,"07/08/2021 09:04",0.34,73,448,28
1625735083,2021-07-08 09:04:43,"07/08/2021 09:04",0.34,60,444,27
1625735086,2021-07-08 09:04:46,"07/08/2021 09:04",0.34,62,443,27
1625735089,2021-07-08 09:04:49,"07/08/2021 09:04",0,61,442,27
1625735092,2021-07-08 09:04:52,"07/08/2021 09:04",0.34,40,444,27
1625735095,2021-07-08 09:04:55,"07/08/2021 09:04",0,45,442,27
1625735098,2021-07-08 09:04:58,"07/08/2021 09:04",0.34,14,440,27
1625735101,2021-07-08 09:05:01,"07/08/2021 09:05",0,10,438,27
1625735104,2021-07-08 09:05:04,"07/08/2021 09:05",0,13,442,27
1625735107,2021-07-08 09:05:07,"07/08/2021 09:05",0,45,443,27
1625735110,2021-07-08 09:05:10,"07/08/2021 09:05",0,79,447,27
1625735113,2021-07-08 09:05:13,"07/08/2021 09:05",0,62,447,27
1625735116,2021-07-08 09:05:16,"07/08/2021 09:05",0.34,62,446,27
1625735119,2021-07-08 09:05:19,"07/08/2021 09:05",0,58,447,27
1625735122,2021-07-08 09:05:22,"07/08/2021 09:05",0,39,445,27
1625735125,2021-07-08 09:05:25,"07/08/2021 09:05",0.34,46,445,27
1625735128,2021-07-08 09:05:28,"07/08/2021 09:05",0.34,17,446,27
1625735131,2021-07-08 09:05:31,"07/08/2021 09:05",0,14,449,27
1625735134,2021-07-08 09:05:34,"07/08/2021 09:05",0.34,11,451,27
1625735137,2021-07-08 09:05:37,"07/08/2021 09:05",0,10,449,27
1625735140,2021-07-08 09:05:40,"07/08/2021 09:05",0.34,53,448,27
1625735143,2021-07-08 09:05:43,"07/08/2021 09:05",0.34,32,447,27
1625735146,2021-07-08 09:05:46,"07/08/2021 09:05",0,42,444,27
1625735149,2021-07-08 09:05:49,"07/08/2021 09:05",0,59,444,27
1625735152,2021-07-08 09:05:52,"07/08/2021 09:05",0,61,439,27
1625735155,2021-07-08 09:05:55,"07/08/2021 09:05",0,84,438,27
1625735158,2021-07-08 09:05:58,"07/08/2021 09:05",0,46,437,27
1625735161,2021-07-08 09:06:01,"07/08/2021 09:06",0,18,439,27
1625735164,2021-07-08 09:06:04,"07/08/2021 09:06",0,14,440,27
1625735167,2021-07-08 09:06:07,"07/08/2021 09:06",0,10,440,27
1625735170,2021-07-08 09:06:10,"07/08/2021 09:06",0,54,442,27
1625735173,2021-07-08 09:06:13,"07/08/2021 09:06",0,17,442,27
1625735176,2021-07-08 09:06:16,"07/08/2021 09:06",0,46,441,27
1625735179,2021-07-08 09:06:19,"07/08/2021 09:06",0,56,441,27
1625735182,2021-07-08 09:06:22,"07/08/2021 09:06",0,61,443,27
1625735185,2021-07-08 09:06:25,"07/08/2021 09:06",0,76,442,27
1625735188,2021-07-08 09:06:28,"07/08/2021 09:06",0,34,443,27
1625735191,2021-07-08 09:06:31,"07/08/2021 09:06",0,16,444,27
1625735194,2021-07-08 09:06:34,"07/08/2021 09:06",0.67,11,445,27
1625735197,2021-07-08 09:06:37,"07/08/2021 09:06",0.67,11,445,27
1625735200,2021-07-08 09:06:40,"07/08/2021 09:06",0.67,55,444,27
1625735203,2021-07-08 09:06:43,"07/08/2021 09:06",0.67,48,445,27
1625735206,2021-07-08 09:06:46,"07/08/2021 09:06",1.01,58,443,27
1625735209,2021-07-08 09:06:49,"07/08/2021 09:06",0.67,61,442,27
1625735212,2021-07-08 09:06:52,"07/08/2021 09:06",0.67,59,443,27
1625735215,2021-07-08 09:06:55,"07/08/2021 09:06",1.01,49,443,27
1625735218,2021-07-08 09:06:58,"07/08/2021 09:06",0.67,24,443,27
1625735221,2021-07-08 09:07:01,"07/08/2021 09:07",1.01,15,443,27
1625735224,2021-07-08 09:07:04,"07/08/2021 09:07",0.67,9,442,27
1625735227,2021-07-08 09:07:07,"07/08/2021 09:07",1.01,10,441,27
1625735230,2021-07-08 09:07:10,"07/08/2021 09:07",1.01,70,442,27
1625735233,2021-07-08 09:07:13,"07/08/2021 09:07",1.01,54,440,27
1625735236,2021-07-08 09:07:16,"07/08/2021 09:07",1.01,57,436,27
1625735239,2021-07-08 09:07:19,"07/08/2021 09:07",1.01,60,433,27
1625735242,2021-07-08 09:07:22,"07/08/2021 09:07",0.67,81,429,27
1625735245,2021-07-08 09:07:25,"07/08/2021 09:07",1.01,78,433,27
1625735248,2021-07-08 09:07:28,"07/08/2021 09:07",1.01,54,436,27
1625735251,2021-07-08 09:07:31,"07/08/2021 09:07",1.01,33,420,27
1625735254,2021-07-08 09:07:34,"07/08/2021 09:07",0.67,18,424,27
1625735257,2021-07-08 09:07:37,"07/08/2021 09:07",1.01,15,425,27
1625735260,2021-07-08 09:07:40,"07/08/2021 09:07",0.67,37,425,27
1625735263,2021-07-08 09:07:43,"07/08/2021 09:07",1.01,9,425,27
1625735266,2021-07-08 09:07:46,"07/08/2021 09:07",0.67,35,426,27
1625735269,2021-07-08 09:07:49,"07/08/2021 09:07",0.67,53,424,27
1625735272,2021-07-08 09:07:52,"07/08/2021 09:07",1.01,57,421,27
1625735275,2021-07-08 09:07:55,"07/08/2021 09:07",1.01,73,421,27
1625735278,2021-07-08 09:07:58,"07/08/2021 09:07",0.67,61,419,27
1625735281,2021-07-08 09:08:01,"07/08/2021 09:08",0.67,40,422,27
1625735284,2021-07-08 09:08:04,"07/08/2021 09:08",0.67,18,421,27
1625735287,2021-07-08 09:08:07,"07/08/2021 09:08",1.01,14,420,27
1625735290,2021-07-08 09:08:10,"07/08/2021 09:08",0.67,33,425,27
1625735293,2021-07-08 09:08:13,"07/08/2021 09:08",0.67,11,426,27
1625735296,2021-07-08 09:08:16,"07/08/2021 09:08",0.67,34,427,27
1625735299,2021-07-08 09:08:19,"07/08/2021 09:08",1.01,52,428,27
1625735302,2021-07-08 09:08:22,"07/08/2021 09:08",0.67,57,432,27
1625735305,2021-07-08 09:08:25,"07/08/2021 09:08",1.01,89,434,27
1625735308,2021-07-08 09:08:28,"07/08/2021 09:08",1.01,62,429,27
1625735311,2021-07-08 09:08:31,"07/08/2021 09:08",1.01,59,415,27
1625735314,2021-07-08 09:08:34,"07/08/2021 09:08",0.67,41,420,27
1625735317,2021-07-08 09:08:37,"07/08/2021 09:08",1.01,17,407,27
1625735320,2021-07-08 09:08:40,"07/08/2021 09:08",1.01,44,407,27
1625735323,2021-07-08 09:08:43,"07/08/2021 09:08",0.67,9,389,27
1625735326,2021-07-08 09:08:46,"07/08/2021 09:08",1.01,15,417,27
1625735329,2021-07-08 09:08:49,"07/08/2021 09:08",1.01,35,434,27
1625735332,2021-07-08 09:08:52,"07/08/2021 09:08",1.01,54,358,27
1625735335,2021-07-08 09:08:55,"07/08/2021 09:08",1.01,89,346,27
1625735338,2021-07-08 09:08:58,"07/08/2021 09:08",1.01,58,436,27
1625735341,2021-07-08 09:09:01,"07/08/2021 09:09",1.01,60,429,27
1625735344,2021-07-08 09:09:04,"07/08/2021 09:09",1.01,62,428,27
1625735347,2021-07-08 09:09:07,"07/08/2021 09:09",1.34,59,418,27
1625735350,2021-07-08 09:09:10,"07/08/2021 09:09",0.67,50,426,27
1625735353,2021-07-08 09:09:13,"07/08/2021 09:09",1.01,18,433,27
1625735356,2021-07-08 09:09:16,"07/08/2021 09:09",0.67,14,433,27
1625735359,2021-07-08 09:09:19,"07/08/2021 09:09",1.01,11,442,27
1625735362,2021-07-08 09:09:22,"07/08/2021 09:09",0.67,10,439,27
1625735365,2021-07-08 09:09:25,"07/08/2021 09:09",1.01,70,434,27
1625735368,2021-07-08 09:09:28,"07/08/2021 09:09",0.67,53,432,27
1625735371,2021-07-08 09:09:31,"07/08/2021 09:09",0.67,58,423,27
1625735374,2021-07-08 09:09:34,"07/08/2021 09:09",0.67,62,422,27
1625735377,2021-07-08 09:09:37,"07/08/2021 09:09",0.67,57,434,27
1625735380,2021-07-08 09:09:40,"07/08/2021 09:09",0.67,47,437,27
1625735383,2021-07-08 09:09:43,"07/08/2021 09:09",0.67,18,440,27
1625735386,2021-07-08 09:09:46,"07/08/2021 09:09",0.67,15,434,27
1625735389,2021-07-08 09:09:49,"07/08/2021 09:09",0.67,11,432,27
1625735392,2021-07-08 09:09:52,"07/08/2021 09:09",0.67,9,430,27
1625735395,2021-07-08 09:09:55,"07/08/2021 09:09",0.34,75,430,27
1625735398,2021-07-08 09:09:58,"07/08/2021 09:09",0.34,49,432,27
1625735401,2021-07-08 09:10:01,"07/08/2021 09:10",0.67,58,434,27
1625735404,2021-07-08 09:10:04,"07/08/2021 09:10",0.34,62,433,27
1625735407,2021-07-08 09:10:07,"07/08/2021 09:10",0.34,58,430,27
1625735410,2021-07-08 09:10:10,"07/08/2021 09:10",0.34,47,435,27
1625735413,2021-07-08 09:10:13,"07/08/2021 09:10",0.34,17,435,27
1625735416,2021-07-08 09:10:16,"07/08/2021 09:10",0.34,13,437,27
1625735419,2021-07-08 09:10:19,"07/08/2021 09:10",0.34,10,437,27
1625735422,2021-07-08 09:10:22,"07/08/2021 09:10",0.34,10,438,27
1625735425,2021-07-08 09:10:25,"07/08/2021 09:10",0.34,68,435,27
1625735428,2021-07-08 09:10:28,"07/08/2021 09:10",0.34,40,432,27
1625735431,2021-07-08 09:10:31,"07/08/2021 09:10",0.34,46,432,27
1625735434,2021-07-08 09:10:34,"07/08/2021 09:10",0.34,58,432,27
1625735437,2021-07-08 09:10:37,"07/08/2021 09:10",0.34,59,431,27
1625735440,2021-07-08 09:10:40,"07/08/2021 09:10",0.67,89,432,27
1625735443,2021-07-08 09:10:43,"07/08/2021 09:10",0.34,60,432,27
1625735446,2021-07-08 09:10:46,"07/08/2021 09:10",0.34,47,434,27
1625735449,2021-07-08 09:10:49,"07/08/2021 09:10",0.67,32,435,27
1625735452,2021-07-08 09:10:52,"07/08/2021 09:10",0.34,18,436,27
1625735455,2021-07-08 09:10:55,"07/08/2021 09:10",0.34,43,437,27
1625735458,2021-07-08 09:10:58,"07/08/2021 09:10",0.34,14,437,27
1625735461,2021-07-08 09:11:01,"07/08/2021 09:11",0.67,11,439,27
1625735464,2021-07-08 09:11:04,"07/08/2021 09:11",0.34,27,439,27
1625735467,2021-07-08 09:11:07,"07/08/2021 09:11",0.34,17,439,27
1625735470,2021-07-08 09:11:10,"07/08/2021 09:11",0.34,84,440,27
1625735473,2021-07-08 09:11:13,"07/08/2021 09:11",0.34,52,438,27
1625735476,2021-07-08 09:11:16,"07/08/2021 09:11",0.34,57,437,27
1625735479,2021-07-08 09:11:19,"07/08/2021 09:11",0.67,60,437,27
1625735482,2021-07-08 09:11:22,"07/08/2021 09:11",0.34,62,437,27
1625735485,2021-07-08 09:11:25,"07/08/2021 09:11",0.34,66,438,27
1625735488,2021-07-08 09:11:28,"07/08/2021 09:11",0.34,32,439,27
1625735491,2021-07-08 09:11:31,"07/08/2021 09:11",0,17,439,27
1625735494,2021-07-08 09:11:34,"07/08/2021 09:11",0.34,14,439,27
1625735497,2021-07-08 09:11:37,"07/08/2021 09:11",0.34,11,438,27
1625735500,2021-07-08 09:11:40,"07/08/2021 09:11",0.34,42,439,27
1625735503,2021-07-08 09:11:43,"07/08/2021 09:11",0.34,10,438,27
1625735506,2021-07-08 09:11:46,"07/08/2021 09:11",0.34,16,437,27
1625735509,2021-07-08 09:11:49,"07/08/2021 09:11",0.34,30,437,27
1625735512,2021-07-08 09:11:52,"07/08/2021 09:11",0.34,47,437,27
1625735515,2021-07-08 09:11:55,"07/08/2021 09:11",0.67,66,437,27
1625735518,2021-07-08 09:11:58,"07/08/2021 09:11",0.34,57,437,27
1625735521,2021-07-08 09:12:01,"07/08/2021 09:12",0.67,60,438,27
1625735524,2021-07-08 09:12:04,"07/08/2021 09:12",0.34,61,438,27
1625735527,2021-07-08 09:12:07,"07/08/2021 09:12",0.67,62,438,27
1625735530,2021-07-08 09:12:10,"07/08/2021 09:12",0.34,72,439,27
1625735533,2021-07-08 09:12:13,"07/08/2021 09:12",0.34,44,441,27
1625735536,2021-07-08 09:12:16,"07/08/2021 09:12",0.34,39,440,27
1625735539,2021-07-08 09:12:19,"07/08/2021 09:12",0.34,19,439,27
1625735542,2021-07-08 09:12:22,"07/08/2021 09:12",0,15,439,27
1625735545,2021-07-08 09:12:25,"07/08/2021 09:12",0.34,37,438,27
1625735548,2021-07-08 09:12:28,"07/08/2021 09:12",0,9,438,27
1625735551,2021-07-08 09:12:31,"07/08/2021 09:12",0.34,15,438,27
1625735554,2021-07-08 09:12:34,"07/08/2021 09:12",0.34,34,439,27
1625735557,2021-07-08 09:12:37,"07/08/2021 09:12",0,62,438,27
1625735560,2021-07-08 09:12:40,"07/08/2021 09:12",0.34,89,438,27
1625735563,2021-07-08 09:12:43,"07/08/2021 09:12",0,58,441,27
1625735566,2021-07-08 09:12:46,"07/08/2021 09:12",0.34,59,444,27
1625735569,2021-07-08 09:12:49,"07/08/2021 09:12",0.34,61,448,27
1625735572,2021-07-08 09:12:52,"07/08/2021 09:12",0.34,62,446,27
1625735575,2021-07-08 09:12:55,"07/08/2021 09:12",0.34,86,433,27
1625735578,2021-07-08 09:12:58,"07/08/2021 09:12",0.34,60,434,27
1625735581,2021-07-08 09:13:01,"07/08/2021 09:13",0.67,56,436,27
1625735584,2021-07-08 09:13:04,"07/08/2021 09:13",0.67,45,434,27
1625735587,2021-07-08 09:13:07,"07/08/2021 09:13",0.34,33,434,27
1625735590,2021-07-08 09:13:10,"07/08/2021 09:13",0.67,46,436,27
1625735593,2021-07-08 09:13:13,"07/08/2021 09:13",0.67,19,435,27
1625735596,2021-07-08 09:13:16,"07/08/2021 09:13",0.67,17,433,27
1625735599,2021-07-08 09:13:19,"07/08/2021 09:13",0.67,15,433,27
1625735602,2021-07-08 09:13:22,"07/08/2021 09:13",0.67,11,431,27
1625735605,2021-07-08 09:13:25,"07/08/2021 09:13",0.67,33,427,27
1625735608,2021-07-08 09:13:28,"07/08/2021 09:13",0.67,10,428,27
1625735611,2021-07-08 09:13:31,"07/08/2021 09:13",0.34,36,428,27
1625735614,2021-07-08 09:13:34,"07/08/2021 09:13",0.67,49,429,27
1625735617,2021-07-08 09:13:37,"07/08/2021 09:13",0.67,57,429,27
1625735620,2021-07-08 09:13:40,"07/08/2021 09:13",0.34,91,429,27
1625735623,2021-07-08 09:13:43,"07/08/2021 09:13",0.67,62,429,27
1625735626,2021-07-08 09:13:46,"07/08/2021 09:13",0.67,58,431,27
1625735629,2021-07-08 09:13:49,"07/08/2021 09:13",0.34,40,432,27
1625735632,2021-07-08 09:13:52,"07/08/2021 09:13",0.67,18,432,27
1625735635,2021-07-08 09:13:55,"07/08/2021 09:13",0.34,44,432,27
1625735638,2021-07-08 09:13:58,"07/08/2021 09:13",0.67,14,432,27
1625735641,2021-07-08 09:14:01,"07/08/2021 09:14",0.67,11,432,27
1625735644,2021-07-08 09:14:04,"07/08/2021 09:14",0.34,17,433,27
1625735647,2021-07-08 09:14:07,"07/08/2021 09:14",0.34,11,434,27
1625735650,2021-07-08 09:14:10,"07/08/2021 09:14",0.67,71,435,27
1625735653,2021-07-08 09:14:13,"07/08/2021 09:14",0.34,51,435,27
1625735656,2021-07-08 09:14:16,"07/08/2021 09:14",0.67,56,435,27
1625735659,2021-07-08 09:14:19,"07/08/2021 09:14",0.34,59,432,27
1625735662,2021-07-08 09:14:22,"07/08/2021 09:14",0.67,62,430,27
1625735665,2021-07-08 09:14:25,"07/08/2021 09:14",0.34,79,430,27
1625735668,2021-07-08 09:14:28,"07/08/2021 09:14",0.34,58,430,27
1625735671,2021-07-08 09:14:31,"07/08/2021 09:14",0.67,30,427,27
1625735674,2021-07-08 09:14:34,"07/08/2021 09:14",0.34,16,426,27
1625735677,2021-07-08 09:14:37,"07/08/2021 09:14",0.34,11,427,27
1625735680,2021-07-08 09:14:40,"07/08/2021 09:14",0.67,44,426,27
1625735683,2021-07-08 09:14:43,"07/08/2021 09:14",0.34,24,426,27
1625735686,2021-07-08 09:14:46,"07/08/2021 09:14",0.34,53,426,27
1625735689,2021-07-08 09:14:49,"07/08/2021 09:14",0.34,57,426,27
1625735692,2021-07-08 09:14:52,"07/08/2021 09:14",0.34,60,426,27
1625735695,2021-07-08 09:14:55,"07/08/2021 09:14",0.34,89,428,27
1625735698,2021-07-08 09:14:58,"07/08/2021 09:14",0.34,61,430,27
1625735701,2021-07-08 09:15:01,"07/08/2021 09:15",0.34,62,430,27
1625735704,2021-07-08 09:15:04,"07/08/2021 09:15",0.34,59,432,27
1625735707,2021-07-08 09:15:07,"07/08/2021 09:15",0.34,54,431,27
1625735710,2021-07-08 09:15:10,"07/08/2021 09:15",0.34,49,432,27
1625735713,2021-07-08 09:15:13,"07/08/2021 09:15",0.34,20,434,27
1625735716,2021-07-08 09:15:16,"07/08/2021 09:15",0.34,26,434,27
1625735719,2021-07-08 09:15:19,"07/08/2021 09:15",0.34,18,433,27
