DATE,TIME,FRAC_DAYS_SINCE_JAN1,FRAC_HRS_SINCE_JAN1,EPOCH_TIME,CO2_sync,ANEMOMETER_C_sync,ANEMOMETER_UX_sync,ANEMOMETER_UY_sync,ANEMOMETER_UZ_sync,ANEMOMETER_T_sync
8/16/2019,25:10.4,227.6841482,5464.419556,1565997910,390.72,3.49E+02,5.26E-01,-1.08E+00,-1.29E+00,2.99E+01
8/16/2019,25:10.5,227.6841493,5464.419583,1565997911,390.74,3.49E+02,5.42E-01,-1.03E+00,-1.06E+00,2.99E+01
8/16/2019,25:10.6,227.6841505,5464.419611,1565997911,390.72,3.49E+02,5.83E-01,-1.03E+00,-1.07E+00,2.99E+01
8/16/2019,25:10.7,227.6841516,5464.419639,1565997911,390.55,3.49E+02,5.45E-01,-9.24E-01,-1.13E+00,2.99E+01
8/16/2019,25:10.8,227.6841528,5464.419667,1565997911,390.54,3.50E+02,5.37E-01,-8.15E-01,-1.26E+00,2.99E+01
8/16/2019,25:10.9,227.6841539,5464.419694,1565997911,390.90,3.50E+02,2.52E-01,-9.30E-01,-1.34E+00,2.99E+01
8/16/2019,25:11.0,227.6841551,5464.419722,1565997911,391.30,3.50E+02,3.43E-01,-1.05E+00,-1.38E+00,3.00E+01
8/16/2019,25:11.1,227.6841563,5464.41975,1565997911,391.18,3.50E+02,5.26E-01,-1.28E+00,-1.20E+00,2.99E+01
8/16/2019,25:11.2,227.6841574,5464.419778,1565997911,391.51,3.49E+02,2.10E-01,-1.90E+00,-1.07E+00,2.96E+01
8/16/2019,25:11.3,227.6841586,5464.419806,1565997911,391.66,3.49E+02,-1.29E-01,-1.86E+00,-1.23E+00,2.95E+01
8/16/2019,25:11.4,227.6841597,5464.419833,1565997911,390.65,3.49E+02,7.28E-02,-1.86E+00,-1.54E+00,2.97E+01
8/16/2019,25:11.5,227.6841609,5464.419861,1565997912,390.97,3.49E+02,4.08E-01,-1.49E+00,-1.98E+00,2.98E+01
8/16/2019,25:11.6,227.684162,5464.419889,1565997912,390.23,3.49E+02,3.51E-01,-1.33E+00,-2.47E+00,2.97E+01
8/16/2019,25:11.7,227.6841632,5464.419917,1565997912,390.43,3.49E+02,2.38E-02,-1.45E+00,-2.05E+00,2.93E+01
8/16/2019,25:11.8,227.6841644,5464.419944,1565997912,390.60,3.49E+02,1.68E-01,-1.78E+00,-1.72E+00,2.95E+01
8/16/2019,25:11.9,227.6841655,5464.419972,1565997912,390.60,3.49E+02,3.95E-01,-1.81E+00,-1.94E+00,2.94E+01
8/16/2019,25:12.0,227.6841667,5464.42,1565997912,390.47,3.49E+02,4.09E-01,-1.62E+00,-1.97E+00,2.94E+01
8/16/2019,25:12.1,227.6841678,5464.420028,1565997912,390.43,3.49E+02,1.94E-01,-1.69E+00,-1.36E+00,2.95E+01
8/16/2019,25:12.2,227.684169,5464.420056,1565997912,390.96,3.49E+02,8.16E-02,-1.62E+00,-1.27E+00,2.96E+01
8/16/2019,25:12.3,227.6841701,5464.420083,1565997912,390.80,3.49E+02,1.20E-01,-1.72E+00,-1.06E+00,2.96E+01
8/16/2019,25:12.4,227.6841713,5464.420111,1565997912,390.47,3.49E+02,-1.51E-02,-2.14E+00,-7.66E-01,2.96E+01
8/16/2019,25:12.5,227.6841725,5464.420139,1565997913,390.93,3.49E+02,8.60E-03,-2.07E+00,-6.88E-01,2.96E+01
8/16/2019,25:12.6,227.6841736,5464.420167,1565997913,391.37,3.49E+02,8.69E-01,-1.51E+00,-4.94E-01,2.96E+01
8/16/2019,25:12.7,227.6841748,5464.420194,1565997913,391.22,3.49E+02,1.28E+00,-1.46E+00,-4.90E-01,2.96E+01
8/16/2019,25:12.8,227.6841759,5464.420222,1565997913,391.00,3.49E+02,1.32E+00,-9.93E-01,-1.14E+00,2.95E+01
8/16/2019,25:12.9,227.6841771,5464.42025,1565997913,390.61,3.49E+02,1.26E+00,-8.01E-01,-1.12E+00,2.95E+01
8/16/2019,25:13.0,227.6841782,5464.420278,1565997913,390.93,3.49E+02,1.15E+00,-8.34E-01,-1.21E+00,2.94E+01
8/16/2019,25:13.1,227.6841794,5464.420306,1565997913,391.17,3.49E+02,1.00E+00,-1.07E+00,-1.11E+00,2.94E+01
8/16/2019,25:13.2,227.6841806,5464.420333,1565997913,391.47,3.49E+02,1.04E+00,-1.22E+00,-6.55E-01,2.94E+01
8/16/2019,25:13.3,227.6841817,5464.420361,1565997913,391.19,3.49E+02,1.24E+00,-1.34E+00,-3.82E-01,2.94E+01
8/16/2019,25:13.4,227.6841829,5464.420389,1565997913,390.92,3.49E+02,1.31E+00,-1.41E+00,-1.81E-01,2.95E+01
8/16/2019,25:13.5,227.684184,5464.420417,1565997914,390.80,3.49E+02,1.30E+00,-1.51E+00,-3.71E-01,2.95E+01
8/16/2019,25:13.6,227.6841852,5464.420444,1565997914,390.69,3.49E+02,1.19E+00,-1.77E+00,-5.09E-01,2.95E+01
8/16/2019,25:13.7,227.6841863,5464.420472,1565997914,390.52,3.49E+02,9.56E-01,-1.74E+00,-4.44E-01,2.95E+01
8/16/2019,25:13.8,227.6841875,5464.4205,1565997914,390.25,3.49E+02,6.73E-01,-1.55E+00,-4.45E-01,2.94E+01
8/16/2019,25:13.9,227.6841887,5464.420528,1565997914,390.51,3.49E+02,6.56E-01,-1.34E+00,-2.85E-01,2.94E+01
8/16/2019,25:14.0,227.6841898,5464.420556,1565997914,390.74,3.49E+02,9.20E-01,-1.48E+00,-3.63E-02,2.94E+01
8/16/2019,25:14.1,227.684191,5464.420583,1565997914,390.59,3.49E+02,1.46E+00,-2.26E+00,6.17E-02,2.93E+01
8/16/2019,25:14.2,227.6841921,5464.420611,1565997914,389.87,3.49E+02,1.32E+00,-2.26E+00,3.80E-01,2.92E+01
8/16/2019,25:14.3,227.6841933,5464.420639,1565997914,390.41,3.49E+02,1.16E+00,-2.32E+00,3.21E-01,2.92E+01
8/16/2019,25:14.4,227.6841944,5464.420667,1565997914,390.01,3.49E+02,1.01E+00,-2.32E+00,3.95E-01,2.92E+01
8/16/2019,25:14.5,227.6841956,5464.420694,1565997915,390.24,3.49E+02,1.28E+00,-2.06E+00,4.60E-01,2.91E+01
8/16/2019,25:14.6,227.6841968,5464.420722,1565997915,390.31,3.49E+02,1.46E+00,-1.88E+00,4.64E-02,2.91E+01
8/16/2019,25:14.7,227.6841979,5464.42075,1565997915,390.61,3.49E+02,1.53E+00,-2.13E+00,1.91E-01,2.91E+01
8/16/2019,25:14.8,227.6841991,5464.420778,1565997915,390.77,3.49E+02,1.71E+00,-2.15E+00,1.30E-01,2.91E+01
8/16/2019,25:14.9,227.6842002,5464.420806,1565997915,390.70,3.49E+02,1.71E+00,-2.11E+00,-5.44E-02,2.90E+01
8/16/2019,25:15.0,227.6842014,5464.420833,1565997915,390.86,3.49E+02,1.81E+00,-2.12E+00,-1.55E-01,2.90E+01
8/16/2019,25:15.1,227.6842026,5464.420861,1565997915,390.71,3.49E+02,1.68E+00,-2.06E+00,-5.16E-01,2.91E+01
8/16/2019,25:15.2,227.6842037,5464.420889,1565997915,390.73,3.49E+02,8.45E-01,-2.68E+00,-6.03E-01,2.89E+01
8/16/2019,25:15.3,227.6842049,5464.420917,1565997915,390.44,3.49E+02,7.18E-01,-2.81E+00,-5.12E-01,2.89E+01
8/16/2019,25:15.4,227.684206,5464.420944,1565997915,389.95,3.49E+02,8.84E-01,-2.76E+00,-2.56E-01,2.89E+01
8/16/2019,25:15.5,227.6842072,5464.420972,1565997916,389.99,3.49E+02,8.90E-01,-2.83E+00,-3.40E-01,2.90E+01
8/16/2019,25:15.6,227.6842083,5464.421,1565997916,390.76,3.49E+02,1.05E+00,-2.58E+00,-5.98E-01,2.90E+01
8/16/2019,25:15.7,227.6842095,5464.421028,1565997916,390.75,3.49E+02,1.09E+00,-2.61E+00,-4.25E-01,2.90E+01
8/16/2019,25:15.8,227.6842107,5464.421056,1565997916,390.54,3.49E+02,1.01E+00,-2.62E+00,-4.52E-01,2.90E+01
8/16/2019,25:15.9,227.6842118,5464.421083,1565997916,390.81,3.49E+02,8.77E-01,-2.78E+00,-2.98E-01,2.89E+01
8/16/2019,25:16.0,227.684213,5464.421111,1565997916,391.11,3.49E+02,6.99E-01,-2.80E+00,-4.28E-01,2.90E+01
8/16/2019,25:16.1,227.6842141,5464.421139,1565997916,391.06,3.49E+02,8.52E-01,-2.56E+00,-5.52E-01,2.91E+01
8/16/2019,25:16.2,227.6842153,5464.421167,1565997916,390.48,3.49E+02,5.53E-01,-2.46E+00,-7.77E-01,2.91E+01
8/16/2019,25:16.3,227.6842164,5464.421194,1565997916,390.22,3.49E+02,8.74E-01,-2.44E+00,-6.42E-01,2.91E+01
8/16/2019,25:16.4,227.6842176,5464.421222,1565997916,390.95,3.49E+02,1.09E+00,-2.41E+00,-1.06E-01,2.90E+01
8/16/2019,25:16.5,227.6842188,5464.42125,1565997917,391.17,3.49E+02,1.30E+00,-2.47E+00,2.72E-01,2.91E+01
8/16/2019,25:16.6,227.6842199,5464.421278,1565997917,391.03,3.49E+02,1.26E+00,-2.43E+00,3.08E-01,2.91E+01
8/16/2019,25:16.7,227.6842211,5464.421306,1565997917,390.08,3.49E+02,7.81E-01,-2.20E+00,2.17E-01,2.91E+01
8/16/2019,25:16.8,227.6842222,5464.421333,1565997917,390.76,3.49E+02,1.01E+00,-2.30E+00,-2.19E-02,2.92E+01
8/16/2019,25:16.9,227.6842234,5464.421361,1565997917,390.28,3.49E+02,1.19E+00,-2.40E+00,4.73E-02,2.93E+01
8/16/2019,25:17.0,227.6842245,5464.421389,1565997917,390.42,3.49E+02,1.13E+00,-2.28E+00,-8.59E-02,2.94E+01
8/16/2019,25:17.1,227.6842257,5464.421417,1565997917,390.30,3.49E+02,1.14E+00,-2.07E+00,-3.05E-01,2.93E+01
8/16/2019,25:17.2,227.6842269,5464.421444,1565997917,390.53,3.49E+02,1.07E+00,-2.04E+00,-1.85E-01,2.93E+01
8/16/2019,25:17.3,227.684228,5464.421472,1565997917,390.61,3.49E+02,1.19E+00,-2.01E+00,-6.43E-02,2.94E+01
8/16/2019,25:17.4,227.6842292,5464.4215,1565997917,390.13,3.49E+02,1.17E+00,-2.06E+00,-1.78E-01,2.93E+01
8/16/2019,25:17.5,227.6842303,5464.421528,1565997918,389.85,3.49E+02,1.02E+00,-2.22E+00,-2.48E-01,2.93E+01
8/16/2019,25:17.6,227.6842315,5464.421556,1565997918,390.52,3.49E+02,1.17E+00,-2.31E+00,-2.78E-01,2.92E+01
8/16/2019,25:17.7,227.6842326,5464.421583,1565997918,389.81,3.49E+02,1.10E+00,-2.37E+00,-1.92E-01,2.92E+01
8/16/2019,25:17.8,227.6842338,5464.421611,1565997918,390.12,3.49E+02,1.19E+00,-2.30E+00,-2.57E-01,2.91E+01
8/16/2019,25:17.9,227.684235,5464.421639,1565997918,390.27,3.49E+02,1.20E+00,-2.37E+00,-1.75E-01,2.92E+01
8/16/2019,25:18.0,227.6842361,5464.421667,1565997918,390.30,3.49E+02,1.18E+00,-2.41E+00,-1.19E-01,2.92E+01
8/16/2019,25:18.1,227.6842373,5464.421694,1565997918,390.17,3.49E+02,1.11E+00,-2.51E+00,-5.74E-02,2.92E+01
8/16/2019,25:18.2,227.6842384,5464.421722,1565997918,390.23,3.49E+02,1.12E+00,-2.50E+00,-1.08E-01,2.92E+01
8/16/2019,25:18.3,227.6842396,5464.42175,1565997918,389.96,3.49E+02,1.23E+00,-2.49E+00,-9.15E-02,2.93E+01
8/16/2019,25:18.4,227.6842407,5464.421778,1565997918,389.71,3.49E+02,1.19E+00,-2.41E+00,-6.19E-02,2.94E+01
8/16/2019,25:18.5,227.6842419,5464.421806,1565997919,389.55,3.49E+02,1.15E+00,-2.29E+00,3.74E-02,2.97E+01
8/16/2019,25:18.6,227.6842431,5464.421833,1565997919,389.82,3.49E+02,1.07E+00,-2.22E+00,2.22E-02,2.98E+01
8/16/2019,25:18.7,227.6842442,5464.421861,1565997919,389.75,3.49E+02,1.20E+00,-2.27E+00,-1.23E-01,2.97E+01
8/16/2019,25:18.8,227.6842454,5464.421889,1565997919,390.05,3.49E+02,1.26E+00,-2.44E+00,9.80E-02,2.99E+01
8/16/2019,25:18.9,227.6842465,5464.421917,1565997919,389.83,3.49E+02,1.27E+00,-2.43E+00,1.67E-01,2.99E+01
8/16/2019,25:19.0,227.6842477,5464.421944,1565997919,390.24,3.49E+02,1.26E+00,-2.40E+00,-1.30E-01,2.99E+01
8/16/2019,25:19.1,227.6842488,5464.421972,1565997919,390.38,3.49E+02,1.19E+00,-2.14E+00,-2.56E-01,2.99E+01
8/16/2019,25:19.2,227.68425,5464.422,1565997919,390.63,3.50E+02,1.23E+00,-2.14E+00,-2.02E-01,3.00E+01
8/16/2019,25:19.3,227.6842512,5464.422028,1565997919,390.04,3.49E+02,1.36E+00,-2.29E+00,-3.58E-05,2.95E+01
8/16/2019,25:19.4,227.6842523,5464.422056,1565997919,390.58,3.49E+02,1.41E+00,-2.52E+00,1.09E-02,2.98E+01
8/16/2019,25:19.5,227.6842535,5464.422083,1565997920,390.85,3.50E+02,1.00E+00,-2.60E+00,1.20E-01,3.00E+01
8/16/2019,25:19.6,227.6842546,5464.422111,1565997920,390.91,3.49E+02,1.25E+00,-2.50E+00,2.48E-01,2.99E+01
8/16/2019,25:19.7,227.6842558,5464.422139,1565997920,391.08,3.50E+02,1.02E+00,-2.35E+00,8.43E-02,3.01E+01
8/16/2019,25:19.8,227.6842569,5464.422167,1565997920,391.21,3.50E+02,1.62E+00,-2.06E+00,-4.14E-01,3.01E+01
8/16/2019,25:19.9,227.6842581,5464.422194,1565997920,391.16,3.49E+02,1.72E+00,-2.23E+00,-4.40E-01,2.98E+01
8/16/2019,25:20.0,227.6842593,5464.422222,1565997920,390.87,3.49E+02,1.76E+00,-2.45E+00,-1.99E-01,2.96E+01
8/16/2019,25:20.1,227.6842604,5464.42225,1565997920,390.98,3.49E+02,1.61E+00,-2.64E+00,-2.83E-01,2.97E+01
8/16/2019,25:20.2,227.6842616,5464.422278,1565997920,391.02,3.49E+02,1.59E+00,-2.79E+00,-4.16E-01,2.97E+01
8/16/2019,25:20.3,227.6842627,5464.422306,1565997920,390.49,3.49E+02,1.36E+00,-2.92E+00,-1.19E-02,2.96E+01
8/16/2019,25:20.4,227.6842639,5464.422333,1565997920,390.31,3.49E+02,1.30E+00,-2.61E+00,-2.62E-01,2.97E+01
8/16/2019,25:20.5,227.6842651,5464.422361,1565997921,391.04,3.49E+02,1.42E+00,-2.54E+00,-8.84E-01,2.95E+01
8/16/2019,25:20.6,227.6842662,5464.422389,1565997921,391.22,3.49E+02,1.62E+00,-2.77E+00,-5.77E-01,2.96E+01
8/16/2019,25:20.7,227.6842674,5464.422417,1565997921,390.90,3.49E+02,1.48E+00,-2.56E+00,-2.87E-01,2.96E+01
8/16/2019,25:20.8,227.6842685,5464.422444,1565997921,391.03,3.49E+02,1.36E+00,-2.69E+00,-1.85E-01,2.92E+01
8/16/2019,25:20.9,227.6842697,5464.422472,1565997921,390.56,3.49E+02,1.17E+00,-2.75E+00,-2.02E-01,2.90E+01
8/16/2019,25:21.0,227.6842708,5464.4225,1565997921,390.74,3.49E+02,1.02E+00,-2.74E+00,-2.78E-01,2.90E+01
8/16/2019,25:21.1,227.684272,5464.422528,1565997921,390.50,3.49E+02,9.96E-01,-2.83E+00,-2.38E-01,2.90E+01
8/16/2019,25:21.2,227.6842732,5464.422556,1565997921,390.79,3.49E+02,9.31E-01,-2.76E+00,-4.94E-01,2.96E+01
8/16/2019,25:21.3,227.6842743,5464.422583,1565997921,391.04,3.49E+02,8.63E-01,-2.62E+00,-7.58E-01,2.98E+01
8/16/2019,25:21.4,227.6842755,5464.422611,1565997921,392.48,3.49E+02,8.51E-01,-2.84E+00,-8.08E-01,2.98E+01
8/16/2019,25:21.5,227.6842766,5464.422639,1565997922,392.52,3.49E+02,1.30E+00,-2.85E+00,-5.83E-01,2.97E+01
8/16/2019,25:21.6,227.6842778,5464.422667,1565997922,392.46,3.49E+02,1.22E+00,-2.76E+00,-5.16E-01,2.96E+01
8/16/2019,25:21.7,227.6842789,5464.422694,1565997922,392.45,3.49E+02,1.14E+00,-2.73E+00,-2.34E-01,2.94E+01
8/16/2019,25:21.8,227.6842801,5464.422722,1565997922,392.48,3.49E+02,1.23E+00,-2.67E+00,-9.52E-01,2.95E+01
8/16/2019,25:21.9,227.6842813,5464.42275,1565997922,392.62,3.49E+02,1.26E+00,-2.51E+00,-1.02E+00,2.94E+01
8/16/2019,25:22.0,227.6842824,5464.422778,1565997922,392.64,3.49E+02,1.15E+00,-2.54E+00,-3.13E-01,2.92E+01
8/16/2019,25:22.1,227.6842836,5464.422806,1565997922,392.57,3.49E+02,1.18E+00,-3.06E+00,-1.62E-01,2.90E+01
8/16/2019,25:22.2,227.6842847,5464.422833,1565997922,392.99,3.49E+02,1.02E+00,-3.40E+00,-2.17E-01,2.93E+01
8/16/2019,25:22.3,227.6842859,5464.422861,1565997922,392.82,3.49E+02,1.11E+00,-3.47E+00,-1.24E+00,2.93E+01
8/16/2019,25:22.4,227.684287,5464.422889,1565997922,392.49,3.49E+02,1.74E+00,-3.19E+00,-1.44E+00,2.93E+01
8/16/2019,25:22.5,227.6842882,5464.422917,1565997923,392.33,3.49E+02,2.36E+00,-2.64E+00,-8.28E-01,2.92E+01
8/16/2019,25:22.6,227.6842894,5464.422944,1565997923,392.44,3.49E+02,2.37E+00,-2.72E+00,-5.20E-01,2.92E+01
8/16/2019,25:22.7,227.6842905,5464.422972,1565997923,392.49,3.49E+02,1.90E+00,-2.53E+00,-3.60E-01,2.92E+01
8/16/2019,25:22.8,227.6842917,5464.423,1565997923,391.97,3.49E+02,2.04E+00,-2.07E+00,-5.68E-01,2.92E+01
8/16/2019,25:22.9,227.6842928,5464.423028,1565997923,391.70,3.49E+02,1.94E+00,-1.94E+00,-1.08E+00,2.93E+01
8/16/2019,25:23.0,227.684294,5464.423056,1565997923,391.28,3.49E+02,1.91E+00,-1.71E+00,-1.48E+00,2.93E+01
8/16/2019,25:23.1,227.6842951,5464.423083,1565997923,392.14,3.49E+02,2.07E+00,-1.43E+00,-1.83E+00,2.93E+01
8/16/2019,25:23.2,227.6842963,5464.423111,1565997923,392.11,3.49E+02,2.43E+00,-1.25E+00,-1.85E+00,2.92E+01
8/16/2019,25:23.3,227.6842975,5464.423139,1565997923,391.66,3.49E+02,2.83E+00,-1.94E+00,-1.82E+00,2.91E+01
8/16/2019,25:23.4,227.6842986,5464.423167,1565997923,390.98,3.49E+02,2.52E+00,-2.56E+00,-2.36E+00,2.91E+01
8/16/2019,25:23.5,227.6842998,5464.423194,1565997924,391.07,3.49E+02,2.84E+00,-3.12E+00,-1.59E+00,2.90E+01
8/16/2019,25:23.6,227.6843009,5464.423222,1565997924,391.22,3.49E+02,2.69E+00,-3.02E+00,-3.56E-01,2.90E+01
8/16/2019,25:23.7,227.6843021,5464.42325,1565997924,391.84,3.49E+02,2.71E+00,-2.89E+00,2.91E-01,2.91E+01
8/16/2019,25:23.8,227.6843032,5464.423278,1565997924,391.94,3.49E+02,2.98E+00,-2.78E+00,3.51E-01,2.90E+01
8/16/2019,25:23.9,227.6843044,5464.423306,1565997924,391.62,3.49E+02,2.74E+00,-2.60E+00,4.39E-01,2.89E+01
8/16/2019,25:24.0,227.6843056,5464.423333,1565997924,391.43,3.49E+02,2.41E+00,-2.29E+00,1.55E-01,2.91E+01
8/16/2019,25:24.1,227.6843067,5464.423361,1565997924,391.77,3.49E+02,1.49E+00,-1.92E+00,-1.03E+00,2.93E+01
8/16/2019,25:24.2,227.6843079,5464.423389,1565997924,391.85,3.49E+02,1.56E+00,-1.67E+00,-1.01E+00,2.92E+01
8/16/2019,25:24.3,227.684309,5464.423417,1565997924,391.65,3.49E+02,1.82E+00,-1.71E+00,-2.12E-01,2.92E+01
8/16/2019,25:24.4,227.6843102,5464.423444,1565997924,391.73,3.49E+02,1.78E+00,-1.79E+00,-4.26E-01,2.92E+01
8/16/2019,25:24.5,227.6843113,5464.423472,1565997925,391.83,3.49E+02,1.99E+00,-1.82E+00,-1.22E+00,2.92E+01
8/16/2019,25:24.6,227.6843125,5464.4235,1565997925,391.18,3.49E+02,1.94E+00,-1.43E+00,-1.30E+00,2.93E+01
8/16/2019,25:24.7,227.6843137,5464.423528,1565997925,390.42,3.49E+02,1.82E+00,-7.02E-01,-1.03E+00,2.94E+01
8/16/2019,25:24.8,227.6843148,5464.423556,1565997925,390.51,3.49E+02,1.54E+00,-6.81E-01,-1.03E+00,2.93E+01
8/16/2019,25:24.9,227.684316,5464.423583,1565997925,390.81,3.49E+02,1.34E+00,-6.88E-01,-1.04E+00,2.92E+01
8/16/2019,25:25.0,227.6843171,5464.423611,1565997925,390.96,3.49E+02,1.26E+00,-6.32E-01,-9.81E-01,2.92E+01
8/16/2019,25:25.1,227.6843183,5464.423639,1565997925,390.94,3.49E+02,1.16E+00,-6.21E-01,-9.52E-01,2.92E+01
8/16/2019,25:25.2,227.6843194,5464.423667,1565997925,391.01,3.49E+02,1.02E+00,-7.11E-01,-8.64E-01,2.93E+01
8/16/2019,25:25.3,227.6843206,5464.423694,1565997925,390.60,3.49E+02,9.83E-01,-5.65E-01,-9.37E-01,2.94E+01
8/16/2019,25:25.4,227.6843218,5464.423722,1565997925,390.49,3.49E+02,1.07E+00,-4.48E-01,-8.49E-01,2.94E+01
8/16/2019,25:25.5,227.6843229,5464.42375,1565997926,390.46,3.49E+02,1.15E+00,-4.11E-01,-3.38E-01,2.91E+01
8/16/2019,25:25.6,227.6843241,5464.423778,1565997926,389.91,3.49E+02,1.10E+00,-6.16E-01,-6.48E-02,2.89E+01
8/16/2019,25:25.7,227.6843252,5464.423806,1565997926,390.24,3.49E+02,8.21E-01,-6.89E-01,-6.21E-02,2.89E+01
8/16/2019,25:25.8,227.6843264,5464.423833,1565997926,390.63,3.49E+02,9.12E-01,-5.12E-01,1.19E-01,2.89E+01
8/16/2019,25:25.9,227.6843276,5464.423861,1565997926,390.47,3.49E+02,7.69E-01,-5.99E-01,5.04E-01,2.90E+01
8/16/2019,25:26.0,227.6843287,5464.423889,1565997926,390.15,3.49E+02,5.94E-01,-9.11E-01,2.98E-01,2.89E+01
8/16/2019,25:26.1,227.6843299,5464.423917,1565997926,389.77,3.49E+02,5.66E-01,-1.04E+00,7.60E-02,2.89E+01
8/16/2019,25:26.2,227.684331,5464.423944,1565997926,389.40,3.49E+02,5.62E-01,-1.12E+00,-4.75E-02,2.89E+01
8/16/2019,25:26.3,227.6843322,5464.423972,1565997926,389.42,3.49E+02,2.65E-01,-1.42E+00,2.34E-01,2.89E+01
8/16/2019,25:26.4,227.6843333,5464.424,1565997926,390.36,3.49E+02,2.09E-01,-1.61E+00,2.85E-01,2.89E+01
8/16/2019,25:26.5,227.6843345,5464.424028,1565997927,390.20,3.49E+02,3.03E-01,-1.75E+00,2.87E-01,2.89E+01
8/16/2019,25:26.6,227.6843357,5464.424056,1565997927,390.32,3.49E+02,4.65E-01,-1.85E+00,3.72E-01,2.89E+01
8/16/2019,25:26.7,227.6843368,5464.424083,1565997927,390.35,3.49E+02,6.71E-01,-1.88E+00,2.66E-01,2.91E+01
8/16/2019,25:26.8,227.684338,5464.424111,1565997927,391.00,3.49E+02,7.97E-01,-1.89E+00,1.83E-01,2.91E+01
8/16/2019,25:26.9,227.6843391,5464.424139,1565997927,391.09,3.49E+02,5.69E-01,-1.99E+00,7.70E-02,2.91E+01
8/16/2019,25:27.0,227.6843403,5464.424167,1565997927,390.30,3.49E+02,6.28E-01,-2.06E+00,1.69E-02,2.91E+01
8/16/2019,25:27.1,227.6843414,5464.424194,1565997927,389.92,3.49E+02,6.30E-01,-2.10E+00,-2.00E-01,2.92E+01
8/16/2019,25:27.2,227.6843426,5464.424222,1565997927,390.25,3.49E+02,8.01E-01,-1.96E+00,-1.44E-01,2.91E+01
8/16/2019,25:27.3,227.6843438,5464.42425,1565997927,390.56,3.49E+02,8.73E-01,-1.98E+00,2.32E-01,2.90E+01
8/16/2019,25:27.4,227.6843449,5464.424278,1565997927,390.74,3.49E+02,6.28E-01,-1.88E+00,2.71E-01,2.91E+01
8/16/2019,25:27.5,227.6843461,5464.424306,1565997928,390.28,3.49E+02,4.46E-01,-2.06E+00,5.99E-01,2.92E+01
8/16/2019,25:27.6,227.6843472,5464.424333,1565997928,390.84,3.49E+02,2.21E-01,-2.13E+00,4.50E-01,2.92E+01
8/16/2019,25:27.7,227.6843484,5464.424361,1565997928,390.79,3.49E+02,-1.48E-01,-1.80E+00,5.44E-01,2.92E+01
8/16/2019,25:27.8,227.6843495,5464.424389,1565997928,390.53,3.49E+02,2.26E-01,-1.94E+00,5.51E-01,2.91E+01
8/16/2019,25:27.9,227.6843507,5464.424417,1565997928,389.70,3.49E+02,2.43E-01,-1.80E+00,7.32E-01,2.92E+01
8/16/2019,25:28.0,227.6843519,5464.424444,1565997928,389.97,3.49E+02,-1.92E-02,-1.82E+00,8.41E-01,2.92E+01
8/16/2019,25:28.1,227.684353,5464.424472,1565997928,390.00,3.49E+02,-2.77E-01,-2.26E+00,4.30E-01,2.92E+01
8/16/2019,25:28.2,227.6843542,5464.4245,1565997928,390.43,3.49E+02,1.67E-01,-2.39E+00,6.75E-01,2.92E+01
8/16/2019,25:28.3,227.6843553,5464.424528,1565997928,390.46,3.49E+02,3.30E-01,-2.47E+00,6.75E-01,2.91E+01
8/16/2019,25:28.4,227.6843565,5464.424556,1565997928,389.96,3.49E+02,2.48E-01,-2.27E+00,2.80E-01,2.91E+01
8/16/2019,25:28.5,227.6843576,5464.424583,1565997929,389.64,3.49E+02,2.06E-01,-1.88E+00,1.27E-01,2.91E+01
8/16/2019,25:28.6,227.6843588,5464.424611,1565997929,389.98,3.49E+02,8.30E-01,-2.50E+00,1.04E-01,2.93E+01
8/16/2019,25:28.7,227.68436,5464.424639,1565997929,390.13,3.49E+02,9.79E-01,-2.34E+00,-9.30E-02,2.94E+01
8/16/2019,25:28.8,227.6843611,5464.424667,1565997929,389.74,3.49E+02,9.00E-01,-2.59E+00,-4.31E-01,2.95E+01
8/16/2019,25:28.9,227.6843623,5464.424694,1565997929,389.76,3.49E+02,1.45E+00,-1.87E+00,-5.73E-01,2.96E+01
8/16/2019,25:29.0,227.6843634,5464.424722,1565997929,389.40,3.49E+02,1.46E+00,-1.45E+00,-3.61E-01,2.96E+01
8/16/2019,25:29.1,227.6843646,5464.42475,1565997929,389.27,3.49E+02,1.38E+00,-1.70E+00,-7.70E-01,2.96E+01
8/16/2019,25:29.2,227.6843657,5464.424778,1565997929,389.49,3.49E+02,1.38E+00,-1.62E+00,-6.29E-01,2.95E+01
8/16/2019,25:29.3,227.6843669,5464.424806,1565997929,389.57,3.49E+02,1.29E+00,-1.30E+00,-6.02E-01,2.95E+01
8/16/2019,25:29.4,227.6843681,5464.424833,1565997929,390.42,3.49E+02,1.20E+00,-1.18E+00,-6.91E-01,2.95E+01
8/16/2019,25:29.5,227.6843692,5464.424861,1565997930,390.37,3.49E+02,1.73E+00,-1.32E+00,-6.60E-01,2.95E+01
8/16/2019,25:29.6,227.6843704,5464.424889,1565997930,390.53,3.49E+02,2.03E+00,-1.11E+00,-6.14E-01,2.95E+01
8/16/2019,25:29.7,227.6843715,5464.424917,1565997930,390.89,3.49E+02,2.03E+00,-8.20E-01,-5.50E-01,2.95E+01
8/16/2019,25:29.8,227.6843727,5464.424944,1565997930,390.44,3.49E+02,2.26E+00,-5.94E-01,-4.75E-01,2.94E+01
8/16/2019,25:29.9,227.6843738,5464.424972,1565997930,389.98,3.49E+02,2.01E+00,-8.71E-01,-4.80E-01,2.93E+01
